NumOfReceived,PRR,packetLoss,PLR,throughput,IPI,Density,COR
2024,0.2571138211,5848,0.7428861789,33407.1128761,8,3,20
2000,0.2722570106,5346,0.7277429894,29612.4938665,8,3,20
1254,0.3741050119,2098,0.6258949881,18250.3688641,8,3,20
826,0.8082191781,196,0.1917808219,12028.2130036,8,3,20
723,0.7325227964,264,0.2674772036,10528.3268785,8,3,20
1953,0.7649823737,600,0.2350176263,28407.2727273,64,28,20
1902,0.7377812258,676,0.2622187742,27700.8653171,64,28,20
1748,0.7017262144,743,0.2982737856,25486.9959092,64,28,20
525,0.6332931242,304,0.3667068758,7708.63644793,64,28,20
80,0.3493449782,149,0.6506550218,1174.14431481,64,6,20
279,0.9425675676,17,0.0574324324,4094.82348999,64,6,20
327,0.8195488722,72,0.1804511278,4770.59318825,64,9,20
391,0.6549413735,206,0.3450586265,5731.2310611,64,9,20
320,0.5289256198,285,0.4710743802,4690.52158453,64,9,20
204,0.3878326996,322,0.6121673004,2968.96298489,64,9,20
449,0.5345238095,391,0.4654761905,6586.10930873,64,12,20
495,0.585106383,351,0.414893617,7203.06929331,64,12,20
670,0.7511210762,222,0.2488789238,9749.60894246,64,12,20
687,0.7017364658,292,0.2982635342,9995.56674063,64,15,20
882,0.7764084507,254,0.2235915493,12832.7363395,64,15,20
849,0.7421328671,295,0.2578671329,12363.1390316,64,15,20
629,0.5889513109,439,0.4110486891,9175.15502219,64,15,20
683,0.5209763539,628,0.4790236461,9989.88359738,64,18,20
896,0.6588235294,464,0.3411764706,13036.4305671,64,18,20
865,0.6947791165,380,0.3052208835,13398.2697645,64,18,20
1156,0.6776084408,550,0.3223915592,16864.8689971,64,21,20
1017,0.6108108108,648,0.3891891892,14836.9998011,64,21,20
1068,0.6422128683,595,0.3577871317,15552.2172977,64,21,20
1212,0.6752089136,583,0.3247910864,17659.1898745,64,24,20
1333,0.6368848543,760,0.3631151457,19394.6003861,64,24,20
1163,0.5797607178,843,0.4202392822,16935.6074131,64,24,20
927,0.4957219251,943,0.5042780749,13487.4677854,64,24,20
1057,0.5098890497,1016,0.4901109503,15376.7295093,64,26,20
1140,0.5382436261,978,0.4617563739,16638.5368363,64,26,20
1224,0.5781766651,893,0.4218233349,18128.0882731,64,26,20
34,0.3148148148,74,0.6851851852,508.18829602,64,3,20
139,0.9586206897,6,0.0413793103,2022.10539432,64,3,20
145,1,0,0,2110.28986068,64,3,20
113,1,0,0,1614.28571429,256,4,0
112,1,0,0,1658.29965652,256,4,0
112,1,0,0,1658.29965652,256,4,0
112,1,0,0,1658.29965652,256,4,0
112,1,0,0,1658.29965652,256,4,0
112,1,0,0,1658.05992924,256,4,0
112,1,0,0,1658.05992924,256,4,0
97,0.8660714286,15,0.1339285714,1435.79077065,256,4,0
110,0.9821428571,2,0.0178571429,1628.45171622,256,4,0
112,1,0,0,1658.29965652,256,4,0
132,1,0,0,1930.14357124,256,4,0
220,1,0,0,3257.84535438,128,4,0
220,1,0,0,3257.84535438,128,4,0
220,1,0,0,3257.84535438,128,4,0
220,1,0,0,3257.84535438,128,4,0
220,1,0,0,3257.84535438,128,4,0
221,1,0,0,3215.00210175,128,4,0
220,1,0,0,3200.90929103,128,4,0
220,1,0,0,3200.90929103,128,4,0
220,1,0,0,3200.90929103,128,4,0
220,1,0,0,3200.90929103,128,4,0
268,1,0,0,3898.73558041,128,4,0
440,1,0,0,6401.81858206,64,4,0
440,1,0,0,6401.81858206,64,4,0
440,1,0,0,6401.81858206,64,4,0
441,1,0,0,6416.36816975,64,4,0
413,0.9365079365,28,0.0634920635,6008.97971453,64,4,0
371,0.8412698413,70,0.1587301587,5397.90331468,64,4,0
433,0.9840909091,7,0.0159090909,6299.97880123,64,4,0
438,0.9931972789,3,0.0068027211,6371.82153575,64,4,0
437,0.9931818182,3,0.0068181818,6357.273998,64,4,0
436,0.9909090909,4,0.0090909091,6345.4306932,64,4,0
550,0.9769094139,13,0.0230905861,8030.80734509,64,4,0
818,0.9274376417,64,0.0725623583,11942.2979697,32,4,0
850,0.9582863585,37,0.0417136415,12411.2477151,32,4,0
691,0.8499384994,122,0.1500615006,10086.7379176,32,4,0
636,0.9394387001,41,0.0605612999,9286.53358451,32,4,0
672,0.9955555556,3,0.0044444444,9775.93399266,32,4,0
663,1,0,0,9647.74735649,32,4,0
608,0.9101796407,60,0.0898203593,8847.4063239,32,4,0
619,0.9211309524,53,0.0788690476,9007.47453042,32,4,0
614,0.9205397301,53,0.0794602699,8934.71625473,32,4,0
620,0.9198813056,54,0.0801186944,9019.4629099,32,4,0
803,0.9447058824,47,0.0552941176,11689.9623985,16,4,0
1283,0.9539033457,62,0.0460966543,18691.0210331,16,4,0
1298,0.9586410635,56,0.0413589365,18914.9258948,16,4,0
1276,0.9622926094,50,0.0377073906,18594.3339305,16,4,0
1316,0.9954614221,6,0.0045385779,19174.4998967,16,4,0
1320,1,0,0,19232.7810514,16,4,0
1320,1,0,0,19232.7810514,16,4,0
1320,1,0,0,19232.7810514,16,4,0
1320,1,0,0,19232.7810514,16,4,0
1289,0.9765151515,31,0.0234848485,18773.0890608,16,4,0
1180,0.8939393939,140,0.1060606061,17192.9406369,16,4,0
1716,1,0,0,24977.7387359,8,4,0
2640,1,0,0,38432.753091,8,4,0
2640,1,0,0,38432.753091,8,4,0
2640,1,0,0,38432.753091,8,4,0
2305,1,0,0,38422.9199969,8,4,0
2356,1,0,0,34288.5718053,8,4,0
2275,1,0,0,33109.720228,8,4,0
2403,0.9102272727,237,0.0897727273,34972.5967946,8,4,0
2586,0.9765861027,62,0.0234138973,37635.928136,8,4,0
2639,0.9917324314,22,0.0082675686,38412.7345711,8,4,0
2650,0.9969902182,8,0.0030097818,38572.848281,2,4,0
3091,0.5723014257,2310,0.4276985743,46670.361844,2,4,0
3500,0.5220763723,3204,0.4779236277,53349.2425856,2,4,0
3500,0.5409582689,2970,0.4590417311,55686.7818991,2,4,0
2500,0.5410084397,2121,0.4589915603,41571.94499,2,4,0
2960,0.4812225654,3191,0.5187774346,43079.0206043,2,4,0
2540,0.4521181915,3078,0.5478818085,38187.6014029,2,4,0
4760,0.5069762488,4629,0.4930237512,69246.1991147,2,4,0
4243,0.514178381,4009,0.485821619,61733.9005539,2,4,0
3703,0.5294538176,3291,0.4705461824,53869.4696054,2,4,0
3294,0.5510204082,2684,0.4489795918,49205.8094225,2,4,0
4174,0.5503691983,3410,0.4496308017,60721.3519127,256,7,0
495,0.7122302158,200,0.2877697842,-94.6192732668,256,7,0
140,1,0,0,2070.77877478,256,7,0
140,1,0,0,2070.47972128,256,7,0
140,1,0,0,2070.47972128,256,7,0
140,1,0,0,2070.47972128,256,7,0
140,1,0,0,2070.47972128,256,7,0
140,1,0,0,2070.47972128,256,7,0
140,1,0,0,2070.47972128,256,7,0
140,1,0,0,2070.47972128,256,7,0
145,1,0,0,2116.30512391,256,7,0
275,1,0,0,4069.35964557,128,7,0
275,1,0,0,4069.35964557,128,7,0
275,1,0,0,4069.35964557,128,7,0
275,1,0,0,4069.35964557,128,7,0
275,1,0,0,4069.35964557,128,7,0
275,1,0,0,4069.35964557,128,7,0
275,1,0,0,4069.35964557,128,7,0
274,0.9963636364,1,0.0036363636,4054.56197413,128,7,0
247,0.8636363636,39,0.1363636364,3655.02484529,128,7,0
260,0.8934707904,31,0.1065292096,3847.39457399,128,7,0
284,0.9435215947,17,0.0564784053,4146.22085838,128,7,0
584,0.9621087315,23,0.0378912685,8496.95920892,64,7,0
563,0.9740484429,15,0.0259515571,8192.58184269,64,7,0
530,0.954954955,25,0.045045045,7712.37722314,64,7,0
543,0.976618705,13,0.023381295,7901.54873993,64,7,0
554,0.9928315412,4,0.0071684588,8059.32653562,64,7,0
556,0.9946332737,3,0.0053667263,8090.72025673,64,7,0
551,1,0,0,8015.68397315,64,7,0
550,1,0,0,8004.54774742,64,7,0
550,1,0,0,8005.68549228,64,7,0
550,1,0,0,8006.82356062,64,7,0
602,1,0,0,8761.34135263,64,7,0
1100,1,0,0,16052.440697,32,7,0
1098,0.9981818182,2,0.0018181818,16023.2544412,32,7,0
1090,0.9909090909,10,0.0090909091,15906.5094179,32,7,0
1098,0.9981818182,2,0.0018181818,16023.2544412,32,7,0
1100,1,0,0,16052.440697,32,7,0
1100,1,0,0,16052.440697,32,7,0
1100,1,0,0,16052.440697,32,7,0
1100,1,0,0,16052.440697,32,7,0
1100,1,0,0,16052.440697,32,7,0
1100,1,0,0,16052.440697,32,7,0
1234,1,0,0,17951.6406949,32,7,0
2200,1,0,0,32022.7419691,16,7,0
2201,1,0,0,32019.0933301,16,7,0
2200,1,0,0,32009.0929103,16,7,0
2200,1,0,0,32009.0929103,16,7,0
2200,1,0,0,32013.6413036,16,7,0
2200,1,0,0,32013.6413036,16,7,0
2200,1,0,0,32013.6413036,16,7,0
2200,1,0,0,32013.6413036,16,7,0
2200,1,0,0,32018.1909897,16,7,0
2200,1,0,0,32018.1909897,16,7,0
2404,0.953968254,116,0.046031746,34972.2400571,16,7,0
4254,0.960704607,174,0.039295393,61885.1535785,8,7,0
4405,0.9941322501,26,0.0058677499,64109.1505952,8,7,0
3669,1,0,0,53397.6103369,8,7,0
2990,1,0,0,46758.7140884,8,7,0
3449,1,0,0,50174.3993165,8,7,0
3287,1,0,0,47824.4947256,8,7,0
3264,1,0,0,49398.9865641,8,7,0
4204,0.9852355285,63,0.0147644715,61175.1582001,8,7,0
3921,0.9756158248,98,0.0243841752,57057.0397961,8,7,0
2664,0.8309419838,542,0.1690580162,38765.6092876,2,7,0
4000,0.4472271914,4944,0.5527728086,58190.0832896,2,7,0
5102,0.3106051382,11324,0.6893948618,74231.9963766,2,7,0
4240,0.310009505,9437,0.689990495,61681.488287,2,7,0
2869,0.3007652794,6670,0.6992347206,47492.0348624,2,7,0
3377,0.3019762139,7806,0.6980237861,49126.9778173,2,7,0
3728,0.2914549292,9063,0.7085450708,54233.157626,2,7,0
4136,0.2960418009,9835,0.7039581991,60168.5461215,2,7,0
4221,0.3076082204,9501,0.6923917796,61413.8096248,2,7,0
3570,0.3192916555,7611,0.6807083445,51934.649336,2,7,0
5091,0.3111097531,11273,0.6888902469,74061.4285069,2,7,0
3656,0.2911755336,8900,0.7088244664,53193.2925819,256,10,0
1367,0.3148318747,2975,0.6851681253,20360.8366234,256,10,0
224,1,0,0,3309.42202052,256,10,0
376,1,0,0,-71.5710120867,256,10,0
224,1,0,0,3309.42202052,256,10,0
224,1,0,0,3309.42202052,256,10,0
224,1,0,0,3309.42202052,256,10,0
224,1,0,0,3309.42202052,256,10,0
224,1,0,0,3309.42202052,256,10,0
224,1,0,0,3309.42202052,256,10,0
222,0.9910714286,2,0.0089285714,3280.34686565,256,10,0
252,0.9097472924,25,0.0902527076,3666.496097,256,10,0
406,0.9123595506,39,0.0876404494,5906.2934539,128,10,0
419,0.9479638009,23,0.0520361991,6095.41122459,128,10,0
432,0.9818181818,8,0.0181818182,6284.52899528,128,10,0
436,0.9909090909,4,0.0090909091,6342.71907857,128,10,0
430,0.9728506787,12,0.0271493213,6255.43395364,128,10,0
407,0.9208144796,35,0.0791855204,5920.84097472,128,10,0
423,0.9527027027,21,0.0472972973,6153.60130788,128,10,0
436,0.9909090909,4,0.0090909091,6342.71907857,128,10,0
441,1,0,0,6415.45668268,128,10,0
440,1,0,0,6400.90916186,128,10,0
543,0.9801444043,11,0.0198555957,7901.54873993,64,10,0
842,0.9192139738,74,0.0807860262,12250.752832,64,10,0
802,0.889135255,100,0.110864745,11667.1116996,64,10,0
875,0.9181532004,78,0.0818467996,12729.0807196,64,10,0
857,0.9155982906,79,0.0844017094,12467.2253448,64,10,0
878,0.9766407119,21,0.0233592881,12772.7232821,64,10,0
880,1,0,0,12803.6371641,64,10,0
879,0.9965986395,3,0.0034013605,12789.0875764,64,10,0
835,0.9477866061,46,0.0522133939,12148.9057182,64,10,0
880,1,0,0,12803.6371641,64,10,0
881,1,0,0,12816.3658445,64,10,0
1136,1,0,0,16528.3316119,32,10,0
1760,1,0,0,25651.0072611,32,10,0
1760,1,0,0,25651.0072611,32,10,0
1760,1,0,0,25651.0072611,32,10,0
1760,1,0,0,25651.0072611,32,10,0
1760,1,0,0,25651.0072611,32,10,0
1760,1,0,0,25651.0072611,32,10,0
1768,0.9910313901,16,0.0089686099,25767.6027487,32,10,0
1690,0.9596819989,71,0.0403180011,24630.7967451,16,10,0
1360,1,0,0,25666.0287275,16,10,0
1000,1,0,0,20325.5378798,16,10,0
1500,0.8928571429,180,0.1071428571,25741.6004943,16,10,0
1000,0.849617672,177,0.150382328,25970.0630099,16,10,0
1000,0.9149130833,93,0.0850869167,23405.6783346,16,10,0
1000,0.9920634921,8,0.0079365079,19342.6628154,16,10,0
1000,0.9784735812,22,0.0215264188,18101.4461155,16,10,0
1329,0.9540559943,64,0.0459440057,19333.655173,8,10,0
671,0.9544807966,32,0.0455192034,10382.3473482,8,10,0
1000,0.9891196835,11,0.0108803165,21337.7966314,8,10,0
1000,0.9442870633,59,0.0557129367,14855.6480394,8,10,0
1000,0.9689922481,32,0.0310077519,21009.4405921,8,10,0
1000,0.8718395815,147,0.1281604185,25858.5825153,8,10,0
1500,0.9036144578,160,0.0963855422,24011.2545552,8,10,0
1500,0.9113001215,146,0.0886998785,25279.7712282,8,10,0
1500,0.8042895442,365,0.1957104558,24090.3329669,2,10,0
1000,0.7867820614,271,0.2132179386,39009.463891,2,10,0
1000,0.8583690987,165,0.1416309013,23193.6791658,2,10,0
1000,0.8748906387,143,0.1251093613,21351.1430334,2,10,0
500,0.9057971014,52,0.0942028986,81528.5627167,2,10,0
1000,0.3672420125,1723,0.6327579875,17787.0412689,2,10,0
2664,0.2229661868,9284,0.7770338132,38754.5954709,2,10,0
2888,0.2302112395,9657,0.7697887605,42013.2401351,2,10,0
3448,0.2689128061,9374,0.7310871939,50345.8613198,2,10,0
3656,0.2735707872,9708,0.7264292128,53200.8511845,2,10,0
2844,0.267595032,7784,0.732404968,43253.4470252,2,10,0
3000,0.2620087336,8450,0.7379912664,49612.4277147,2,10,0
1500,0.2646436133,4168,0.7353563867,28418.0980468,2,10,0
1456,0.2681893535,3973,0.7318106465,21181.1903174,2,10,0
3305,0.2574990261,9530,0.7425009739,48079.5563181,2,10,0
2916,0.2522055008,8646,0.7477944992,42976.1800543,256,13,0
252,1,0,0,3717.73619077,256,13,0
252,1,0,0,3717.73619077,256,13,0
504,1,0,0,-96.3498748417,256,13,0
252,1,0,0,3718.27185348,256,13,0
252,1,0,0,3718.27185348,256,13,0
252,1,0,0,3718.27185348,256,13,0
252,1,0,0,3718.27185348,256,13,0
252,1,0,0,3718.27185348,256,13,0
252,1,0,0,3718.27185348,256,13,0
360,1,0,0,5305.70124127,128,13,0
495,1,0,0,7307.96009588,128,13,0
495,1,0,0,7307.96009588,128,13,0
495,1,0,0,7307.96009588,128,13,0
495,1,0,0,7307.96009588,128,13,0
495,1,0,0,7307.96009588,128,13,0
490,0.98,10,0.02,7235.18538575,128,13,0
495,1,0,0,7309.01380806,128,13,0
495,1,0,0,7309.01380806,128,13,0
495,1,0,0,7309.01380806,128,13,0
495,1,0,0,7309.01380806,128,13,0
729,1,0,0,10629.3020697,64,13,0
990,1,0,0,14471.9439804,64,13,0
990,1,0,0,14471.9439804,64,13,0
990,1,0,0,14471.9439804,64,13,0
990,1,0,0,14471.9439804,64,13,0
990,1,0,0,14471.9439804,64,13,0
990,1,0,0,14471.9439804,64,13,0
990,1,0,0,14471.9439804,64,13,0
991,1,0,0,14486.5621057,64,13,0
1011,1,0,0,14778.9246103,64,13,0
945,1,0,0,13816.1005379,64,13,0
1311,0.9962006079,5,0.0037993921,19085.3557963,32,13,0
1757,0.9971623156,5,0.0028376844,25581.7984558,32,13,0
1747,0.9926136364,13,0.0073863636,25436.1991475,32,13,0
1759,0.9994318182,1,0.0005681818,25610.9183174,32,13,0
1761,1,0,0,25618.1841683,32,13,0
1746,0.9909194098,16,0.0090805902,25414.41249,32,13,0
1748,0.9864559819,24,0.0135440181,25443.5240736,32,13,0
1767,0.9994343891,1,0.0005656109,25723.7404211,32,13,0
1760,1,0,0,25621.835394,32,13,0
1720,0.9772727273,40,0.0227272727,25039.5209532,32,13,0
1605,0.9140091116,151,0.0859908884,23365.366936,32,13,0
2452,0.9235404896,203,0.0764595104,35670.5210566,16,13,0
2907,0.8244469654,619,0.1755530346,42289.6430308,16,13,0
2892,0.8284159267,599,0.1715840733,42071.4302184,16,13,0
2894,0.9086342229,291,0.0913657771,42100.5252601,16,13,0
2853,0.89323732,341,0.10676268,41504.0769063,16,13,0
2784,0.8925937801,335,0.1074062199,40506.0521192,16,13,0
2926,0.9372197309,196,0.0627802691,42578.1429338,16,13,0
2989,0.9654392765,107,0.0345607235,43494.8972075,16,13,0
3014,0.9735142119,82,0.0264857881,43858.6885859,16,13,0
3014,0.9795255119,63,0.0204744881,43864.9216559,16,13,0
2622,0.9857142857,38,0.0142857143,38159.8621704,16,13,0
3509,0.8681345868,533,0.1318654132,51047.2505658,8,13,0
4457,0.8407847576,844,0.1592152424,64838.3003055,8,13,0
4570,0.8643843389,717,0.1356156611,66482.1701584,8,13,0
4617,0.8739352641,666,0.1260647359,67165.9036371,8,13,0
4855,0.9172491971,438,0.0827508029,70628.2135928,8,13,0
4814,0.9119151354,465,0.0880848646,70031.7652391,8,13,0
4705,0.8910984848,575,0.1089015152,68455.810065,8,13,0
4393,0.8294939577,903,0.1705060423,63916.3387068,8,13,0
4273,0.8042537173,1040,0.1957462827,62161.5564742,8,13,0
4465,0.8435669753,828,0.1564330248,64954.6804721,8,13,0
4920,0.9307604994,366,0.0692395006,71573.8024463,8,13,0
4843,0.3332874544,9688,0.6667125456,70463.6531658,2,13,0
5388,0.2546915623,15767,0.7453084377,78382.0421912,2,13,0
5430,0.2567740105,15717,0.7432259895,79004.2611377,2,13,0
5504,0.2605443787,15621,0.7394556213,80080.9306265,2,13,0
5422,0.2566141322,15707,0.7433858678,78876.6578991,2,13,0
5264,0.2489595157,15880,0.7510404843,76578.1496092,2,13,0
5378,0.2545557817,15749,0.7454442183,78258.8013321,2,13,0
5340,0.252386804,15818,0.747613196,77694.798246,2,13,0
5414,0.256102176,15726,0.743897824,78760.2777325,2,13,0
5310,0.251075701,15839,0.748924299,77247.335567,2,13,0
5328,0.2522010792,15798,0.7477989208,77509.1909418,2,13,0
1781,0.2646359584,4949,0.7353640416,25916.4978008,2,13,0
220,1,0,0,3250.32519873,256,16,0
224,1,0,0,3300.85016785,256,16,0
224,1,0,0,3300.85016785,256,16,0
424,1,0,0,-80.9414007205,256,16,0
224,1,0,0,3301.32521679,256,16,0
224,1,0,0,3301.32521679,256,16,0
224,1,0,0,3301.32521679,256,16,0
224,1,0,0,3301.32521679,256,16,0
224,1,0,0,3301.32521679,256,16,0
354,0.9833333333,6,0.0166666667,5174.07775353,128,16,0
424,0.9636363636,16,0.0363636364,6244.4362478,128,16,0
434,0.9863636364,6,0.0136363636,6393.54964499,128,16,0
428,0.9727272727,12,0.0272727273,6303.34602373,128,16,0
429,0.9683972912,14,0.0316027088,6318.07346771,128,16,0
440,0.9977324263,1,0.0022675737,6483.80518612,128,16,0
440,1,0,0,6481.93973225,128,16,0
440,1,0,0,6482.87232499,128,16,0
440,1,0,0,6481.93973225,128,16,0
440,1,0,0,6483.80518612,128,16,0
440,1,0,0,6484.73831575,128,16,0
748,1,0,0,10884.6380432,64,16,0
907,1,0,0,13219.013401,64,16,0
895,1,0,0,13044.1201697,64,16,0
880,1,0,0,12827.3292079,64,16,0
880,1,0,0,12827.3292079,64,16,0
880,1,0,0,12827.3292079,64,16,0
880,1,0,0,12827.3292079,64,16,0
880,1,0,0,12827.3292079,64,16,0
880,1,0,0,12827.3292079,64,16,0
847,0.9614074915,34,0.0385925085,12346.3043626,64,16,0
850,0.9659090909,30,0.0340909091,12390.033894,64,16,0
1454,0.9993127148,1,0.0006872852,21173.1497667,32,16,0
1760,1,0,0,25651.0371691,32,16,0
1760,1,0,0,25651.0371691,32,16,0
1760,1,0,0,25651.0371691,32,16,0
1760,1,0,0,25651.0371691,32,16,0
1760,1,0,0,25651.0371691,32,16,0
1760,1,0,0,25651.0371691,32,16,0
1760,1,0,0,25651.0371691,32,16,0
1760,1,0,0,25651.0371691,32,16,0
1558,0.8857305287,201,0.1142694713,22706.9976758,32,16,0
1561,0.8874360432,198,0.1125639568,22750.7210346,32,16,0
2628,0.8926630435,316,0.1073369565,38230.8847213,16,16,0
3386,0.9638485625,127,0.0361514375,49257.9055047,16,16,0
3418,0.9688208617,110,0.0311791383,49723.426171,16,16,0
3306,0.9394714408,213,0.0605285592,48107.7718862,16,16,0
3229,0.9170690145,292,0.0829309855,46987.2944406,16,16,0
3002,0.8528409091,518,0.1471590909,43684.0687243,16,16,0
3007,0.8477586693,540,0.1522413307,43756.827,16,16,0
3064,0.8504024424,539,0.1495975576,44586.2713428,16,16,0
3133,0.8657087593,486,0.1342912407,45590.3355473,16,16,0
3090,0.8726348489,451,0.1273651511,44964.6143764,16,16,0
3075,0.8611033324,496,0.1388966676,44733.6265289,16,16,0
3817,0.6916107991,1702,0.3083892009,55527.8869791,8,16,0
4052,0.7166607711,1602,0.2833392289,58946.5543724,8,16,0
3321,0.7905260652,880,0.2094739348,48319.1807069,8,16,0
3506,0.9954571266,16,0.0045428734,51010.8544289,8,16,0
3475,0.9872159091,45,0.0127840909,50559.8172106,8,16,0
3434,0.9884858952,40,0.0115141048,49956.1865042,8,16,0
3143,0.8811326044,424,0.1188673956,45729.3540987,8,16,0
3470,0.9857954545,50,0.0142045455,50487.0692722,8,16,0
3520,1,0,0,51214.5486565,8,16,0
3520,1,0,0,51214.5486565,8,16,0
3520,1,0,0,51214.5486565,8,16,0
4977,0.4364258155,6427,0.5635741845,72403.0111331,2,16,0
5532,0.3925910155,8559,0.6074089845,80476.8851896,2,16,0
5439,0.3856079404,8666,0.6143920596,79123.9657531,2,16,0
5382,0.381837531,8713,0.618162469,78317.0079527,2,16,0
5009,0.356056298,9059,0.643943702,72868.5317995,2,16,0
5245,0.3720121994,8854,0.6279878006,76301.7467136,2,16,0
5767,0.4091231555,8329,0.5908768445,83895.5525829,2,16,0
5844,0.4145856981,8252,0.5854143019,85015.7116862,2,16,0
5430,0.3854070551,8659,0.6145929449,79004.2611377,2,16,0
5120,0.3635589008,8963,0.6364410992,74483.3066107,2,16,0
5595,0.3969211124,8501,0.6030788876,81404.943106,2,16,0
938,0.4244343891,1272,0.5755656109,13790.5594799,2,16,0
112,1,0,0,1651.61339034,256,19,0
112,1,0,0,1651.61339034,256,19,0
112,1,0,0,1651.85125699,256,19,0
112,1,0,0,1651.85125699,256,19,0
208,1,0,0,-39.6877913717,256,19,0
112,1,0,0,1651.85125699,256,19,0
112,1,0,0,1651.85125699,256,19,0
112,1,0,0,1652.08919217,256,19,0
112,1,0,0,1652.3271959,256,19,0
184,0.9387755102,12,0.0612244898,2689.35429334,128,19,0
219,0.9954545455,1,0.0045454545,3232.2867366,128,19,0
219,0.9954545455,1,0.0045454545,3232.2867366,128,19,0
220,1,0,0,3247.04603677,128,19,0
220,1,0,0,3247.04603677,128,19,0
220,1,0,0,3247.04603677,128,19,0
220,1,0,0,3247.04603677,128,19,0
221,1,0,0,3261.80533693,128,19,0
227,1,0,0,3350.36113794,128,19,0
229,1,0,0,3380.36693219,128,19,0
230,1,0,0,3395.12835984,128,19,0
393,1,0,0,5728.56861218,64,19,0
440,1,0,0,6428.30464349,64,19,0
440,1,0,0,6428.30464349,64,19,0
440,1,0,0,6428.30464349,64,19,0
440,1,0,0,6428.30464349,64,19,0
440,1,0,0,6428.30464349,64,19,0
440,1,0,0,6428.30464349,64,19,0
440,1,0,0,6428.30464349,64,19,0
461,0.9956803456,2,0.0043196544,6736.07109083,64,19,0
469,0.9811715481,9,0.0188284519,6823.75662497,64,19,0
457,0.9978165939,1,0.0021834061,6653.88838605,64,19,0
790,1,0,0,11492.5414497,32,19,0
880,1,0,0,12830.996889,32,19,0
880,1,0,0,12830.996889,32,19,0
880,1,0,0,12830.996889,32,19,0
880,1,0,0,12830.996889,32,19,0
880,1,0,0,12829.1702676,32,19,0
880,1,0,0,12829.1702676,32,19,0
881,1,0,0,12816.3658445,32,19,0
880,1,0,0,12805.4565214,32,19,0
880,1,0,0,12805.4565214,32,19,0
880,1,0,0,12807.2763959,32,19,0
