NumOfReceived,PRR,packetLoss,PLR,throughput,IPI,Density,COR
134,0.3123543124,295,0.6876456876,53391.4529846,8,26,20
500,0.2826455625,1269,0.7173544375,51613.2228948,8,26,20
936,0.2858015267,2339,0.7141984733,16645.7794146,8,26,20
564,0.2432082794,1755,0.7567917206,10058.0962057,8,26,20
1858,0.2544508354,5444,0.7455491646,33036.8463076,8,26,20
1642,0.2579732914,4723,0.7420267086,33480.8570855,8,3,20
1500,0.2712477396,4030,0.7287522604,27350.4223635,8,3,20
1470,0.3072100313,3315,0.6927899687,26192.4444419,8,3,20
617,0.77125,183,0.22875,11003.271913,8,3,20
680,0.7981220657,172,0.2018779343,12090.9878844,8,3,20
579,0.7255639098,219,0.2744360902,10304.0660485,8,3,20
1620,0.7736389685,474,0.2263610315,28800,64,28,20
1592,0.7573739296,510,0.2426260704,28356.3715493,64,28,20
1439,0.6944980695,633,0.3055019305,25671.3531604,64,28,20
1386,0.6847826087,638,0.3152173913,24695.733331,64,28,20
100,0.5524861878,81,0.4475138122,1797.12312935,64,6,20
61,0.3279569892,125,0.6720430108,1084.82109433,64,6,20
202,0.8898678414,25,0.1101321586,3591.73463624,64,6,20
228,0.9620253165,9,0.0379746835,4057.5596875,64,6,20
324,0.7152317881,129,0.2847682119,5781.0754888,64,9,20
308,0.633744856,178,0.366255144,5525.43476022,64,9,20
254,0.5226337449,232,0.4773662551,4557.48809199,64,9,20
163,0.3497854077,303,0.6502145923,2898.78423566,64,9,20
331,0.548013245,273,0.451986755,5893.66108262,64,12,20
346,0.5266362253,311,0.4733637747,6213.68429276,64,12,20
488,0.6621438263,249,0.3378561737,8677.0618935,64,12,20
537,0.75,179,0.25,9548.32425576,64,12,20
538,0.6844783715,248,0.3155216285,9567.76637293,64,15,20
684,0.7475409836,231,0.2524590164,12168.4497715,64,15,20
780,0.8082901554,185,0.1917098446,13871.4828455,64,15,20
616,0.6754385965,296,0.3245614035,10966.3411657,64,15,20
473,0.5273132664,424,0.4726867336,8424.9772254,64,18,20
571,0.5346441948,497,0.4653558052,10156.4005645,64,18,20
719,0.6483318305,390,0.3516681695,12784.4416013,64,18,20
777,0.7025316456,329,0.2974683544,13815.7317444,64,18,20
742,0.6636851521,376,0.3363148479,13204.8652988,64,21,20
958,0.6926970354,425,0.3073029646,17039.9855356,64,21,20
802,0.5884079237,561,0.4115920763,14270.1642804,64,21,20
875,0.6424375918,487,0.3575624082,15579.8975875,64,21,20
919,0.6742479824,444,0.3257520176,16346.2909261,64,24,20
1126,0.6631330978,572,0.3368669022,20045.6171308,64,24,20
1015,0.60488677,663,0.39511323,18060.1206292,64,24,20
926,0.5639464068,716,0.4360535932,16482.2514542,64,24,20
732,0.4952638701,746,0.5047361299,13029.1663763,64,24,20
863,0.5049736688,846,0.4950263312,15382.2776733,64,26,20
922,0.5295807007,819,0.4704192993,16393.9571021,64,26,20
974,0.5588066552,769,0.4411933448,17318.5620579,64,26,20
748,0.5834633385,534,0.4165366615,13480.3314215,64,26,20
27,0.28125,69,0.71875,485.3077134,64,3,20
113,0.974137931,3,0.025862069,2009.93566338,64,3,20
119,1,0,0,2137.45122592,64,3,20
93,1,0,0,1617.39130435,256,4,0
92,1,0,0,1671.54017529,256,4,0
92,1,0,0,1671.54017529,256,4,0
92,1,0,0,1671.54017529,256,4,0
92,1,0,0,1671.54017529,256,4,0
92,1,0,0,1671.54017529,256,4,0
92,1,0,0,1671.24366415,256,4,0
92,1,0,0,1671.54017529,256,4,0
86,1,0,0,1562.80395742,256,4,0
81,0.8265306122,17,0.1734693878,1471.68211085,256,4,0
92,1,0,0,1671.24366415,256,4,0
92,1,0,0,1671.54017529,256,4,0
92,1,0,0,1671.54017529,256,4,0
168,1,0,0,3006.50424982,128,4,0
180,1,0,0,3270.98502716,128,4,0
180,1,0,0,3270.98502716,128,4,0
180,1,0,0,3270.98502716,128,4,0
180,1,0,0,3270.98502716,128,4,0
180,1,0,0,3270.98502716,128,4,0
181,1,0,0,3218.33648099,128,4,0
180,1,0,0,3201.11142589,128,4,0
180,1,0,0,3201.11142589,128,4,0
180,1,0,0,3201.11142589,128,4,0
180,1,0,0,3201.11142589,128,4,0
180,1,0,0,3201.11142589,128,4,0
180,1,0,0,3201.11142589,128,4,0
260,1,0,0,4623.02477932,64,4,0
360,1,0,0,6402.22285177,64,4,0
360,1,0,0,6402.22285177,64,4,0
360,1,0,0,6402.22285177,64,4,0
360,1,0,0,6402.22285177,64,4,0
361,1,0,0,6420.00680414,64,4,0
329,0.9138888889,31,0.0861111111,5850.92032843,64,4,0
295,0.8149171271,67,0.1850828729,5246.27341194,64,4,0
354,0.9833333333,6,0.0166666667,6295.52809433,64,4,0
357,0.9889196676,4,0.0110803324,6347.77766882,64,4,0
359,0.9972222222,1,0.0027777778,6383.33944848,64,4,0
357,0.9916666667,3,0.0083333333,6352.18940129,64,4,0
357,0.9916666667,3,0.0083333333,6352.18940129,64,4,0
385,0.9897172237,4,0.0102827763,6874.28863388,64,4,0
654,0.909596662,65,0.090403338,11683.4743151,32,4,0
715,0.9875690608,9,0.0124309392,12770.9894561,32,4,0
667,0.9187327824,59,0.0812672176,11917.793668,32,4,0
531,0.8309859155,108,0.1690140845,9482.815121,32,4,0
511,0.942804428,31,0.057195572,9127.23861826,32,4,0
566,0.9929824561,4,0.0070175439,10063.9693273,32,4,0
540,1,0,0,9605.00228519,32,4,0
526,0.9633699634,20,0.0366300366,9355.98370743,32,4,0
497,0.9102564103,49,0.0897435897,8840.15951063,32,4,0
510,0.9255898367,41,0.0744101633,9071.39104712,32,4,0
500,0.9174311927,45,0.0825688073,8893.52063444,32,4,0
504,0.9213893967,43,0.0786106033,8961.55572607,32,4,0
510,0.9189189189,45,0.0810810811,9068.24091329,32,4,0
847,0.9559819413,39,0.0440180587,15073.4783128,16,4,0
1049,0.9553734062,49,0.0446265938,18687.8193542,16,4,0
1067,0.9578096948,47,0.0421903052,19011.7947072,16,4,0
1043,0.9595216191,44,0.0404783809,18584.1629612,16,4,0
1063,0.9824399261,19,0.0175600739,18940.5227495,16,4,0
1080,1,0,0,19240.0809366,16,4,0
1080,1,0,0,19240.0809366,16,4,0
1080,1,0,0,19240.0809366,16,4,0
1080,1,0,0,19240.0809366,16,4,0
1080,1,0,0,19240.0809366,16,4,0
1080,1,0,0,19240.0809366,16,4,0
1003,0.9287037037,77,0.0712962963,17859.0140346,16,4,0
986,0.912962963,94,0.087037037,17556.3188815,16,4,0
1308,1,0,0,23273.5347615,16,4,0
2160,1,0,0,38440.0391448,8,4,0
2160,1,0,0,38440.0391448,8,4,0
2160,1,0,0,38440.0391448,8,4,0
2160,1,0,0,38440.0391448,8,4,0
1921,1,0,0,38427.5048917,8,4,0
1876,1,0,0,33374.2862155,8,4,0
1795,1,0,0,31927.7390776,8,4,0
2041,0.9453450672,118,0.0546549328,36290.7445177,8,4,0
1992,0.9217954651,169,0.0782045349,35431.7862076,8,4,0
2153,0.9926233287,16,0.0073766713,38302.1525703,8,4,0
2162,0.9926538108,16,0.0073461892,38468.9466012,8,4,0
2172,0.9967875172,7,0.0032124828,38646.8788242,2,4,0
2371,0.7308877928,873,0.2691122072,42158.4298145,2,4,0
2438,0.5139123103,2306,0.4860876897,45284.0968771,2,4,0
3061,0.5157540017,2874,0.4842459983,54427.2263443,2,4,0
2939,0.5469942304,2434,0.4530057696,53351.1134072,2,4,0
2194,0.544551998,1835,0.455448002,39017.9914911,2,4,0
2306,0.5029443839,2279,0.4970556161,44063.1371635,2,4,0
2438,0.4391210375,3114,0.5608789625,43357.2758684,2,4,0
2605,0.487189078,2742,0.512810922,46319.1521159,2,4,0
4284,0.5140388769,4050,0.4859611231,76199.6847958,2,4,0
3299,0.5119490999,3145,0.4880509001,58699.8403503,2,4,0
2946,0.524666073,2669,0.475333927,52382.4269226,2,4,0
2928,0.5519321395,2377,0.4480678605,59219.2344397,2,4,0
2824,0.5458059528,2350,0.4541940472,50213.1614493,256,7,0
2595,0.5584247902,2052,0.4415752098,47741.2501511,256,7,0
225,1,0,0,-42.7870397155,256,7,0
115,1,0,0,2086.83350507,256,7,0
115,1,0,0,2086.83350507,256,7,0
115,1,0,0,2086.46378498,256,7,0
115,1,0,0,2086.46378498,256,7,0
115,1,0,0,2086.46378498,256,7,0
115,1,0,0,2086.46378498,256,7,0
115,1,0,0,2086.46378498,256,7,0
115,1,0,0,2086.46378498,256,7,0
115,1,0,0,2086.46378498,256,7,0
115,1,0,0,2086.46378498,256,7,0
115,1,0,0,2086.46378498,256,7,0
225,1,0,0,4085.10082029,128,7,0
225,1,0,0,4085.10082029,128,7,0
225,1,0,0,4085.10082029,128,7,0
225,1,0,0,4085.10082029,128,7,0
225,1,0,0,4085.10082029,128,7,0
225,1,0,0,4085.10082029,128,7,0
225,1,0,0,4085.10082029,128,7,0
225,1,0,0,4085.10082029,128,7,0
225,1,0,0,4085.10082029,128,7,0
224,0.9955555556,1,0.0044444444,4066.94481664,128,7,0
197,0.8382978723,38,0.1617021277,3576.73271821,128,7,0
213,0.9025423729,23,0.0974576271,3867.22877654,128,7,0
216,0.9270386266,17,0.0729613734,3921.69678748,128,7,0
346,0.9427792916,21,0.0572207084,6179.00064844,64,7,0
486,0.972,14,0.028,8718.71801119,64,7,0
453,0.9741935484,12,0.0258064516,8122.43758835,64,7,0
434,0.9538461538,21,0.0461538462,7788.57989602,64,7,0
439,0.9627192982,17,0.0372807018,7875.54980846,64,7,0
450,0.9955752212,2,0.0044247788,8001.38904114,64,7,0
460,0.9956709957,2,0.0043290043,8179.1976865,64,7,0
450,0.9933774834,3,0.0066225166,8006.95003263,64,7,0
450,1,0,0,8004.16857099,64,7,0
450,1,0,0,8004.16857099,64,7,0
450,1,0,0,8004.16857099,64,7,0
450,1,0,0,8004.16857099,64,7,0
450,1,0,0,8006.95003263,64,7,0
502,1,0,0,8929.09471697,64,7,0
900,1,0,0,16008.337142,32,7,0
898,0.9977777778,2,0.0022222222,15972.7630594,32,7,0
900,1,0,0,16008.337142,32,7,0
888,0.9866666667,12,0.0133333333,15794.8926468,32,7,0
900,1,0,0,16008.337142,32,7,0
900,1,0,0,16008.337142,32,7,0
900,1,0,0,16008.337142,32,7,0
900,1,0,0,16008.337142,32,7,0
900,1,0,0,16008.337142,32,7,0
900,1,0,0,16008.337142,32,7,0
900,1,0,0,16008.337142,32,7,0
901,1,0,0,16020.5589468,32,7,0
900,1,0,0,16002.7780823,32,7,0
1526,1,0,0,27152.4572218,16,7,0
1800,1,0,0,32027.8001305,16,7,0
1801,1,0,0,32023.3370291,16,7,0
1800,1,0,0,32011.1142589,16,7,0
1800,1,0,0,32011.1142589,16,7,0
1800,1,0,0,32011.1142589,16,7,0
1800,1,0,0,32016.674284,16,7,0
1800,1,0,0,32016.674284,16,7,0
1800,1,0,0,32016.674284,16,7,0
1800,1,0,0,32016.674284,16,7,0
1800,1,0,0,32022.2362408,16,7,0
1800,1,0,0,32022.2362408,16,7,0
1800,1,0,0,32022.2362408,16,7,0
2158,0.9350086655,150,0.0649913345,38377.7692059,8,7,0
3490,0.9624931054,136,0.0375068946,62055.2172302,8,7,0
3605,0.9917469051,30,0.0082530949,64133.4231379,8,7,0
3600,1,0,0,64044.4724817,8,7,0
2779,1,0,0,50707.3298458,8,7,0
2131,1,0,0,37891.0223259,8,7,0
2753,1,0,0,48959.2208637,8,7,0
2487,1,0,0,44228.6895343,8,7,0
3514,1,0,0,62492.8086143,8,7,0
1992,0.997995992,4,0.002004008,35425.6331132,8,7,0
3343,0.9786299766,73,0.0213700234,59441.4301434,8,7,0
3319,0.9758894443,82,0.0241105557,59035.1899714,8,7,0
2036,0.8423665701,381,0.1576334299,36214.4160234,8,7,0
2744,0.7974426039,697,0.2025573961,51453.1145213,2,7,0
4245,0.3104885898,9427,0.6895114102,75479.7699547,2,7,0
3673,0.3103506548,8162,0.6896493452,65309.1154402,2,7,0
3868,0.3091185167,8645,0.6908814833,68788.3277518,2,7,0
2395,0.299300175,5607,0.700699825,44284.5966709,2,7,0
2500,0.3022974607,5770,0.6977025393,48329.1968374,2,7,0
3500,0.2960581966,8322,0.7039418034,63054.1332345,2,7,0
3190,0.2922048182,7727,0.7077951818,56720.9578694,2,7,0
3530,0.2988992379,8280,0.7011007621,62766.4518116,2,7,0
2973,0.3112437186,6579,0.6887562814,52862.5102651,2,7,0
3307,0.318746988,7068,0.681253012,59893.3293827,2,7,0
4097,0.311416844,9059,0.688583156,72860.8528437,2,7,0
3246,0.295655342,7733,0.704344658,57726.7093802,2,7,0
2657,0.2966394998,6300,0.7033605002,58852.8783255,256,10,0
218,0.6337209302,126,0.3662790698,3948.21463726,256,10,0
184,1,0,0,3334.20705263,256,10,0
304,1,0,0,-57.6191510713,256,10,0
184,1,0,0,3334.20705263,256,10,0
184,1,0,0,3334.20705263,256,10,0
184,1,0,0,3334.20705263,256,10,0
184,1,0,0,3334.20705263,256,10,0
184,1,0,0,3334.20705263,256,10,0
184,1,0,0,3334.20705263,256,10,0
184,1,0,0,3334.20705263,256,10,0
184,1,0,0,3334.79714012,256,10,0
178,0.978021978,4,0.021978022,3226.05375512,256,10,0
222,0.906122449,23,0.093877551,3948.03742526,128,10,0
326,0.8956043956,38,0.1043956044,5796.56183869,128,10,0
347,0.9532967033,17,0.0467032967,6169.95999394,128,10,0
350,0.9668508287,12,0.0331491713,6224.38332811,128,10,0
355,0.9861111111,5,0.0138888889,6313.30308994,128,10,0
358,0.9916897507,3,0.0083102493,6365.54950384,128,10,0
352,0.9723756906,10,0.0276243094,6258.86431662,128,10,0
335,0.9279778393,26,0.0720221607,5956.58961951,128,10,0
338,0.9285714286,26,0.0714285714,6009.93221312,128,10,0
352,0.9750692521,9,0.0249307479,6258.86431662,128,10,0
360,1,0,0,6402.22285177,128,10,0
360,1,0,0,6402.22285177,128,10,0
360,1,0,0,6402.22285177,128,10,0
329,1,0,0,6419.51219512,128,10,0
695,0.9442934783,41,0.0557065217,12461.5585573,64,10,0
678,0.904,72,0.096,12057.5197042,64,10,0
651,0.8869209809,83,0.1130790191,11581.3754404,64,10,0
729,0.9181360202,65,0.0818639798,12969.0056775,64,10,0
684,0.9107856192,67,0.0892143808,12168.4497715,64,10,0
728,0.9541284404,35,0.0458715596,12951.2155463,64,10,0
720,1,0,0,12808.8944963,64,10,0
720,1,0,0,12808.8944963,64,10,0
719,0.9958448753,3,0.0041551247,12791.1043651,64,10,0
679,0.9417475728,42,0.0582524272,12079.4991153,64,10,0
717,0.9944521498,4,0.0055478502,12751.0938465,64,10,0
720,1,0,0,12804.4457035,64,10,0
721,1,0,0,12820.0033304,64,10,0
1085,1,0,0,19325.793424,32,10,0
1440,1,0,0,25662.3698236,32,10,0
1440,1,0,0,25662.3698236,32,10,0
1440,1,0,0,25662.3698236,32,10,0
1440,1,0,0,25662.3698236,32,10,0
1440,1,0,0,25662.3698236,32,10,0
1440,1,0,0,25662.3698236,32,10,0
1440,1,0,0,25662.3698236,32,10,0
1435,0.9965277778,5,0.0034722222,25573.2643728,32,10,0
1389,0.9487704918,75,0.0512295082,24753.4942257,16,10,0
1434,0.9951422623,7,0.0048577377,25555.4432827,16,10,0
816,1,0,0,25710.2374322,16,10,0
1000,1,0,0,20325.5378798,16,10,0
1415,0.8989834816,159,0.1010165184,25159.9233182,16,10,0
1085,0.8456742011,198,0.1543257989,21219.2482245,16,10,0
1000,0.9149130833,93,0.0850869167,23405.6783346,16,10,0
1000,0.9920634921,8,0.0079365079,19342.6628154,16,10,0
1000,0.9784735812,22,0.0215264188,18101.4461155,16,10,0
1000,0.9661835749,35,0.0338164251,26276.6476411,8,10,0
500,0.9140767825,47,0.0859232176,46757.8350935,8,10,0
875,0.9754738016,22,0.0245261984,15563.6832568,8,10,0
625,0.9952229299,3,0.0047770701,15873.031998,8,10,0
556,0.9946332737,3,0.0053667263,9889.59494549,8,10,0
944,0.9393034826,61,0.0606965174,17093.8329199,8,10,0
1000,0.9132420091,95,0.0867579909,18149.5944019,8,10,0
1000,0.8904719501,123,0.1095280499,20949.2700855,8,10,0
1500,0.8875739645,190,0.1124260355,28791.0328601,8,10,0
1500,0.8955223881,175,0.1044776119,28888.4949354,8,10,0
1495,0.7714138287,443,0.2285861713,26582.3924811,2,10,0
505,0.8487394958,90,0.1512605042,27922.1806062,2,10,0
1000,0.8583690987,165,0.1416309013,23193.6791658,2,10,0
1000,0.8748906387,143,0.1251093613,21351.1430334,2,10,0
500,0.9057971014,52,0.0942028986,81528.5627167,2,10,0
1000,0.3672420125,1723,0.6327579875,17787.0412689,2,10,0
2480,0.2223218288,8675,0.7776781712,44096.5440489,2,10,0
2020,0.2173211404,7275,0.7826788596,38844.7307844,2,10,0
2500,0.2648024574,6941,0.7351975426,46184.397488,2,10,0
2953,0.2711911103,7936,0.7288088897,52506.8929744,2,10,0
2964,0.2735074283,7873,0.7264925717,52702.4824843,2,10,0
2083,0.2693998965,5649,0.7306001035,41651.8653907,2,10,0
2706,0.2603425053,7688,0.7396574947,48123.3751025,2,10,0
1718,0.2647149461,4772,0.7352850539,30547.5252726,2,10,0
1076,0.2668650794,2956,0.7331349206,22969.0409988,2,10,0
1360,0.2647459607,3777,0.7352540393,24186.1752178,2,10,0
3341,0.2566446459,9677,0.7433553541,59416.1848549,256,13,0
2449,0.2497960016,7355,0.7502039984,45055.2299114,256,13,0
207,1,0,0,3744.35734844,256,13,0
207,1,0,0,3744.35734844,256,13,0
207,1,0,0,3744.35734844,256,13,0
369,1,0,0,-70.039765314,256,13,0
207,1,0,0,3745.01885355,256,13,0
207,1,0,0,3745.01885355,256,13,0
207,1,0,0,3745.01885355,256,13,0
207,1,0,0,3745.01885355,256,13,0
207,1,0,0,3745.01885355,256,13,0
207,1,0,0,3745.01885355,256,13,0
207,1,0,0,3745.01885355,256,13,0
207,1,0,0,3745.01885355,256,13,0
369,1,0,0,6666.48118553,128,13,0
405,1,0,0,7332.39237315,128,13,0
405,1,0,0,7332.39237315,128,13,0
405,1,0,0,7332.39237315,128,13,0
405,1,0,0,7332.39237315,128,13,0
405,1,0,0,7332.39237315,128,13,0
405,1,0,0,7332.39237315,128,13,0
400,0.9756097561,10,0.0243902439,7243.14954234,128,13,0
405,1,0,0,7333.68891162,128,13,0
405,1,0,0,7333.68891162,128,13,0
405,1,0,0,7333.68891162,128,13,0
405,1,0,0,7333.68891162,128,13,0
405,1,0,0,7333.68891162,128,13,0
567,1,0,0,10109.8361484,64,13,0
810,1,0,0,14488.0292658,64,13,0
810,1,0,0,14488.0292658,64,13,0
810,1,0,0,14488.0292658,64,13,0
810,1,0,0,14488.0292658,64,13,0
810,1,0,0,14488.0292658,64,13,0
810,1,0,0,14488.0292658,64,13,0
810,1,0,0,14488.0292658,64,13,0
810,1,0,0,14488.0292658,64,13,0
810,1,0,0,14488.0292658,64,13,0
813,1,0,0,14541.6886335,64,13,0
829,1,0,0,14827.8719276,64,13,0
792,1,0,0,14168.5477561,64,13,0
715,0.998603352,1,0.001396648,12724.3648095,64,13,0
1437,0.9965325936,5,0.0034674064,25551.102338,32,13,0
1437,0.9965325936,5,0.0034674064,25564.4185989,32,13,0
1431,0.99375,9,0.00625,25457.6778115,32,13,0
1436,0.9972222222,4,0.0027777778,25546.6284677,32,13,0
1440,1,0,0,25622.2401044,32,13,0
1437,0.9965325936,5,0.0034674064,25551.102338,32,13,0
1425,0.9888965996,16,0.0111034004,25364.1558555,32,13,0
1435,0.9869325997,19,0.0130674003,25542.1499317,32,13,0
1445,0.9993084371,1,0.0006915629,25720.1440079,32,13,0
1440,1,0,0,25631.1469698,32,13,0
1440,1,0,0,25631.1469698,32,13,0
1352,0.9434752268,81,0.0565247732,24064.7990994,32,13,0
1314,0.9062068966,136,0.0937931034,23364.0560001,32,13,0
2069,0.9261414503,165,0.0738585497,36814.1769278,16,13,0
2413,0.8361053361,473,0.1638946639,42927.586694,16,13,0
2359,0.8202364395,517,0.1797635605,41974.2113933,16,13,0
2339,0.8592946363,383,0.1407053637,41618.3469474,16,13,0
2395,0.9197388633,209,0.0802611367,42614.7673959,16,13,0
2316,0.886676876,296,0.113323124,41194.7875787,16,13,0
2266,0.8882791062,285,0.1117208938,40319.4417199,16,13,0
2379,0.9307511737,177,0.0692488263,42300.6767308,16,13,0
2411,0.9469756481,135,0.0530243519,42877.1091545,16,13,0
2476,0.9802058591,50,0.0197941409,44033.0660583,16,13,0
2468,0.9735700197,67,0.0264299803,43890.7944394,16,13,0
2479,0.979454761,52,0.020545239,44078.7631844,16,13,0
2153,0.9867094409,29,0.0132905591,38282.2013457,16,13,0
2312,0.9448304046,135,0.0551695954,41109.3588069,16,13,0
3553,0.8179097606,791,0.1820902394,63186.3827565,8,13,0
3719,0.8586931425,612,0.1413068575,66127.0352089,8,13,0
3741,0.8645712965,586,0.1354287035,66518.2142287,8,13,0
3779,0.8737572254,546,0.1262427746,67193.887081,8,13,0
3837,0.8863478863,492,0.1136521137,68225.1772241,8,13,0
4125,0.9541984733,198,0.0458015267,73346.0662104,8,13,0
3830,0.8865740741,490,0.1134259259,68112.5375619,8,13,0
3843,0.8893774589,478,0.1106225411,68343.7289427,8,13,0
3565,0.8240869163,761,0.1759130837,63399.7901849,8,13,0
3542,0.8168819188,794,0.1831180812,62979.822186,8,13,0
3566,0.818640955,790,0.181359045,63406.5629349,8,13,0
3855,0.8915356152,469,0.1084643848,68545.2327857,8,13,0
4016,0.9279112754,312,0.0720887246,71407.951976,8,13,0
3947,0.2790977231,10195,0.7209022769,70193.2599888,2,13,0
4418,0.2557156914,12859,0.7442843086,78555.8595194,2,13,0
4428,0.2556434386,12893,0.7443565614,78733.6681648,2,13,0
4489,0.2596448609,12800,0.7403551391,79832.1621712,2,13,0
4481,0.2590622651,12816,0.7409377349,79676.0539852,2,13,0
4433,0.2563020352,12863,0.7436979648,78822.5724875,2,13,0
4269,0.2467915366,13029,0.7532084634,75906.5107036,2,13,0
4407,0.2547398844,12893,0.7452601156,78360.2700095,2,13,0
4343,0.2511420806,12950,0.7488579194,77235.7051257,2,13,0
4455,0.2574549237,12849,0.7425450763,79213.7515073,2,13,0
4436,0.2565348138,12856,0.7434651862,78875.9150811,2,13,0
4303,0.2486708276,13001,0.7513291724,76524.3470311,2,13,0
4344,0.2513016314,12942,0.7486983686,77240.0755438,2,13,0
2490,0.255804397,7244,0.744195603,44289.7327595,2,13,0
180,1,0,0,3261.72429061,256,16,0
184,1,0,0,3323.62107432,256,16,0
184,1,0,0,3323.62107432,256,16,0
184,1,0,0,3323.62107432,256,16,0
184,1,0,0,3323.62107432,256,16,0
208,1,0,0,-39.2019568682,256,16,0
184,1,0,0,3324.20742043,256,16,0
184,1,0,0,3324.20742043,256,16,0
184,1,0,0,3324.20742043,256,16,0
184,1,0,0,3324.20742043,256,16,0
184,1,0,0,3324.20742043,256,16,0
184,1,0,0,3324.20742043,256,16,0
224,1,0,0,4007.96619066,128,16,0
347,0.9638888889,13,0.0361111111,6263.48759473,128,16,0
351,0.975,9,0.025,6337.92345251,128,16,0
354,0.9833333333,6,0.0166666667,6389.84037042,128,16,0
348,0.9666666667,12,0.0333333333,6281.53799126,128,16,0
349,0.9667590028,12,0.0332409972,6300.69896235,128,16,0
360,0.9917355372,3,0.0082644628,6502.72748776,128,16,0
360,1,0,0,6502.72748776,128,16,0
360,1,0,0,6502.72748776,128,16,0
360,1,0,0,6501.58069681,128,16,0
360,1,0,0,6501.58069681,128,16,0
360,1,0,0,6503.87468334,128,16,0
360,1,0,0,6502.72748776,128,16,0
360,1,0,0,6503.87468334,128,16,0
677,1,0,0,12041.826939,64,16,0
742,1,0,0,13223.2488952,64,16,0
739,1,0,0,13169.7856248,64,16,0
720,1,0,0,12833.418221,64,16,0
720,1,0,0,12833.418221,64,16,0
720,1,0,0,12833.418221,64,16,0
720,1,0,0,12833.418221,64,16,0
720,1,0,0,12833.418221,64,16,0
720,1,0,0,12833.418221,64,16,0
720,1,0,0,12833.418221,64,16,0
720,1,0,0,12833.418221,64,16,0
687,0.9528432732,34,0.0471567268,12245.2198859,64,16,0
