NumOfReceived,PRR,packetLoss,PLR,throughput,IPI,Density,COR
100,1,0,0,1665.58237254,256,4,0
200,1,0,0,3263.74511978,128,4,0
200,1,0,0,3263.74511978,128,4,0
200,1,0,0,3263.74511978,128,4,0
200,1,0,0,3263.74511978,128,4,0
200,1,0,0,3263.74511978,128,4,0
201,1,0,0,3216.50254636,128,4,0
200,1,0,0,3201.00024856,128,4,0
200,1,0,0,3201.00024856,128,4,0
200,1,0,0,3201.00024856,128,4,0
200,1,0,0,3201.00024856,128,4,0
200,1,0,0,3201.00024856,128,4,0
199,1,0,0,3246.90475344,128,4,0
400,1,0,0,6460.56391032,64,4,0
400,1,0,0,6460.56391032,64,4,0
400,1,0,0,6460.56391032,64,4,0
400,1,0,0,6459.54512045,64,4,0
400,0.9975062344,1,0.0024937656,6459.54512045,64,4,0
358,0.904040404,38,0.095959596,5782.20469974,64,4,0
345,0.8518518519,60,0.1481481481,5571.35766639,64,4,0
394,0.985,6,0.015,6363.65545167,64,4,0
397,0.9925,3,0.0075,6412.10968099,64,4,0
397,0.9925,3,0.0075,6408.06699771,64,4,0
396,0.99,4,0.01,6392.93341929,64,4,0
416,0.9904761905,4,0.0095238095,6716.86771791,64,4,0
734,0.9175,66,0.0825,11795.602458,32,4,0
794,0.9887920299,9,0.0112079701,12759.8206426,32,4,0
708,0.8762376238,100,0.1237623762,11374.2047495,32,4,0
562,0.8554033486,95,0.1445966514,9028.67665144,32,4,0
624,0.9904761905,6,0.0095238095,10027.8691196,32,4,0
601,1,0,0,9617.50263861,32,4,0
601,0.9933884298,4,0.0066115702,9617.50263861,32,4,0
552,0.9108910891,54,0.0891089109,8833.38012731,32,4,0
564,0.9215686275,48,0.0784313725,9025.41013008,32,4,0
556,0.9190082645,49,0.0809917355,8898.78069099,32,4,0
559,0.9194078947,49,0.0805921053,8946.79569472,32,4,0
571,0.9330065359,41,0.0669934641,9184.79107978,32,4,0
1163,0.9524979525,58,0.0475020475,18645.8720035,16,4,0
1169,0.9519543974,59,0.0480456026,18742.0673879,16,4,0
1178,0.9655737705,42,0.0344262295,18886.3604645,16,4,0
1167,0.969269103,37,0.030730897,18710.0022598,16,4,0
1200,1,0,0,19236.0653141,16,4,0
1200,1,0,0,19236.0653141,16,4,0
1200,1,0,0,19236.0653141,16,4,0
1200,1,0,0,19236.0653141,16,4,0
1200,1,0,0,19236.0653141,16,4,0
1192,0.9933333333,8,0.0066666667,19098.8560474,16,4,0
1055,0.8791666667,145,0.1208333333,16909.0605879,16,4,0
1182,0.985,18,0.015,18947.5243344,16,4,0
2235,1,0,0,35787.9575524,8,4,0
2400,1,0,0,38436.0314733,8,4,0
2400,1,0,0,38436.0314733,8,4,0
2400,1,0,0,38436.0314733,8,4,0
1747,1,0,0,38430.2042487,8,4,0
2116,1,0,0,33877.1718773,8,4,0
2035,1,0,0,32580.3614227,8,4,0
2216,0.925647452,178,0.074352548,35500.3726258,8,4,0
2296,0.9542809643,110,0.0457190357,36753.2269725,8,4,0
2396,0.9900826446,24,0.0099173554,38365.9714969,8,4,0
2404,0.994210091,14,0.005789909,38494.0715687,2,4,0
2343,0.9957501062,10,0.0042498938,38935.9371721,2,4,0
3043,0.5013179572,3027,0.4986820428,48695.6082018,2,4,0
3081,0.5166862318,2882,0.4833137682,49303.7032106,2,4,0
3070,0.5445193331,2568,0.4554806669,53454.8505445,2,4,0
2500,0.5410084397,2121,0.4589915603,41571.94499,2,4,0
2537,0.4891073838,2650,0.5108926162,40611.0352044,2,4,0
2463,0.4442640693,3081,0.5557359307,39568.7377091,2,4,0
4106,0.4989670677,4123,0.5010329323,65706.265947,2,4,0
4119,0.5190926276,3816,0.4809073724,65914.29845,2,4,0
3611,0.5101002967,3468,0.4898997033,57785.0283328,2,4,0
3296,0.5525565801,2669,0.44744342,52752.4840962,2,4,0
2868,0.5484796328,2361,0.4515203672,47807.7807163,2,4,0
2924,0.5571646341,2324,0.4428353659,48145.5920068,256,7,0
230,1,0,0,-43.7586661957,256,7,0
125,1,0,0,2079.61031097,256,7,0
126,1,0,0,2016.31502906,256,7,0
125,1,0,0,2000.62515535,256,7,0
125,1,0,0,2000.62515535,256,7,0
125,1,0,0,2000.62515535,256,7,0
125,1,0,0,2000.62515535,256,7,0
125,1,0,0,2000.62515535,256,7,0
125,1,0,0,2000.62515535,256,7,0
125,1,0,0,2000.62515535,256,7,0
125,1,0,0,2000.62515535,256,7,0
234,1,0,0,3759.860898,128,7,0
250,1,0,0,4076.42813583,128,7,0
250,1,0,0,4076.42813583,128,7,0
250,1,0,0,4076.42813583,128,7,0
250,1,0,0,4076.42813583,128,7,0
250,1,0,0,4076.42813583,128,7,0
250,1,0,0,4076.42813583,128,7,0
250,1,0,0,4076.42813583,128,7,0
249,0.996,1,0.004,4060.12242329,128,7,0
222,0.8538461538,38,0.1461538462,3619.86818462,128,7,0
235,0.8935361217,28,0.1064638783,3831.84244768,128,7,0
239,0.93359375,17,0.06640625,3897.06529786,128,7,0
463,0.9507186858,24,0.0492813142,7438.21581782,64,7,0
538,0.9817518248,10,0.0182481752,8675.78634796,64,7,0
480,0.9542743539,23,0.0457256461,7741.69761397,64,7,0
488,0.9663366337,17,0.0336633663,7871.96570404,64,7,0
501,0.9881656805,6,0.0118343195,8018.50562264,64,7,0
507,0.9921722114,4,0.0078277886,8113.26761693,64,7,0
501,0.994047619,3,0.005952381,8018.50562264,64,7,0
500,1,0,0,8003.75151841,64,7,0
500,1,0,0,8003.75151841,64,7,0
500,1,0,0,8003.75151841,64,7,0
500,1,0,0,8005.00280655,64,7,0
500,1,0,0,8005.00280655,64,7,0
862,1,0,0,13798.4676177,32,7,0
998,0.998,2,0.002,15975.4880307,32,7,0
1000,1,0,0,16007.5030368,32,7,0
988,0.988,12,0.012,15815.4130004,32,7,0
1000,1,0,0,16007.5030368,32,7,0
1000,1,0,0,16007.5030368,32,7,0
1000,1,0,0,16007.5030368,32,7,0
1000,1,0,0,16007.5030368,32,7,0
1000,1,0,0,16007.5030368,32,7,0
1000,1,0,0,16007.5030368,32,7,0
1001,1,0,0,16018.5027309,32,7,0
1000,1,0,0,16002.5002306,32,7,0
1646,1,0,0,26356.5897679,16,7,0
2001,1,0,0,32021.0029615,16,7,0
2000,1,0,0,32010.0024856,16,7,0
2000,1,0,0,32010.0024856,16,7,0
2000,1,0,0,32010.0024856,16,7,0
2000,1,0,0,32015.0060736,16,7,0
2000,1,0,0,32015.0060736,16,7,0
2000,1,0,0,32015.0060736,16,7,0
2000,1,0,0,32015.0060736,16,7,0
2000,1,0,0,32020.0112262,16,7,0
2000,1,0,0,32020.0112262,16,7,0
2000,1,0,0,32020.0112262,16,7,0
2939,0.9309471017,218,0.0690528983,47031.3481778,8,7,0
3952,0.9782178218,88,0.0217821782,63241.8809115,8,7,0
4002,0.9975074776,10,0.0024925224,64072.0424637,8,7,0
3269,1,0,0,52336.7083492,8,7,0
2530,1,0,0,44575.3868456,8,7,0
3049,1,0,0,48791.6232032,8,7,0
2887,1,0,0,46206.4385879,8,7,0
3564,1,0,0,62513.5169694,8,7,0
3185,0.9978070175,7,0.0021929825,50983.8971723,8,7,0
3771,0.9642035285,140,0.0357964715,60364.2939519,8,7,0
3044,0.9450481217,177,0.0549518783,49250.3359467,8,7,0
3215,0.7901204227,854,0.2098795773,51464.1222634,2,7,0
4338,0.3143706066,9461,0.6856293934,69418.8460005,2,7,0
3947,0.3101037084,8781,0.6898962916,66116.9096719,2,7,0
4000,0.3089280198,8948,0.6910719802,72534.1012277,2,7,0
2500,0.2981159075,5886,0.7018840925,43559.6340538,2,7,0
3331,0.3027906554,7670,0.6972093446,53304.3282682,2,7,0
3240,0.2896995708,7944,0.7103004292,51848.1007473,2,7,0
3796,0.2967711672,8995,0.7032288328,60754.9847176,2,7,0
3633,0.3058338244,8246,0.6941661756,60236.2894048,2,7,0
3494,0.3144914491,7616,0.6855085509,55912.7358058,2,7,0
4489,0.3143557423,9791,0.6856442577,71835.2235353,2,7,0
3502,0.297485559,8270,0.702514441,56040.7558077,2,7,0
3015,0.2971907344,7130,0.7028092656,59498.2198389,256,10,0
234,0.65,126,0.35,3886.08586954,256,10,0
200,1,0,0,3323.05760844,256,10,0
288,1,0,0,-54.5348823698,256,10,0
200,1,0,0,3323.05760844,256,10,0
200,1,0,0,3323.05760844,256,10,0
200,1,0,0,3323.05760844,256,10,0
200,1,0,0,3323.05760844,256,10,0
200,1,0,0,3323.05760844,256,10,0
200,1,0,0,3323.05760844,256,10,0
200,1,0,0,3323.59685634,256,10,0
197,0.9899497487,2,0.0100502513,3273.7429035,256,10,0
221,0.9020408163,24,0.0979591837,3537.10527466,256,10,0
364,0.9032258065,39,0.0967741935,5824.91008395,128,10,0
385,0.950617284,20,0.049382716,6160.96258879,128,10,0
392,0.9775561097,9,0.0224438903,6272.98009041,128,10,0
395,0.9875,5,0.0125,6320.9875911,128,10,0
396,0.99,4,0.01,6336.99009133,128,10,0
384,0.952853598,19,0.047146402,6144.96008856,128,10,0
369,0.9111111111,36,0.0888888889,5904.9225851,128,10,0
386,0.9625935162,15,0.0374064838,6176.96508903,128,10,0
400,1,0,0,6401.00009225,128,10,0
400,1,0,0,6402.00049712,128,10,0
400,1,0,0,6402.00049712,128,10,0
442,0.9757174393,11,0.0242825607,7073.10510194,128,10,0
773,0.9324487334,56,0.0675512666,12371.8659607,64,10,0
740,0.9024390244,80,0.0975609756,11847.4041537,64,10,0
760,0.9015421115,83,0.0984578885,12167.604266,64,10,0
770,0.9080188679,78,0.0919811321,12327.7043221,64,10,0
810,0.9375,54,0.0625,12968.1045466,64,10,0
799,0.99875,1,0.00125,12791.9944849,64,10,0
800,1,0,0,12808.0044905,64,10,0
795,0.9925093633,6,0.0074906367,12727.9544624,64,10,0
761,0.9465174129,43,0.0534825871,12181.709811,64,10,0
801,1,0,0,12818.0026847,64,10,0
801,1,0,0,12818.0026847,64,10,0
844,1,0,0,13508.2210489,64,10,0
1600,1,0,0,25612.0376577,32,10,0
1600,1,0,0,25616.04179,32,10,0
1600,1,0,0,25616.04179,32,10,0
1600,1,0,0,25616.04179,32,10,0
1600,1,0,0,25616.04179,32,10,0
1600,1,0,0,25616.04179,32,10,0
1600,1,0,0,25616.04179,32,10,0
1606,0.9889162562,18,0.0110837438,25712.1019467,32,10,0
1532,0.9569019363,69,0.0430980637,24527.3600139,16,10,0
1455,1,0,0,25661.7422577,16,10,0
1000,1,0,0,20325.5378798,16,10,0
1500,0.8928571429,180,0.1071428571,25741.6004943,16,10,0
1000,0.849617672,177,0.150382328,25970.0630099,16,10,0
1000,0.9149130833,93,0.0850869167,23405.6783346,16,10,0
1000,0.9920634921,8,0.0079365079,19342.6628154,16,10,0
1000,0.9784735812,22,0.0215264188,18101.4461155,16,10,0
1037,0.9637546468,39,0.0362453532,16594.5927392,8,10,0
547,0.9239864865,45,0.0760135135,8753.36762616,8,10,0
916,0.977588047,21,0.022411953,16064.1344786,8,10,0
1000,0.9950248756,5,0.0049751244,23687.2440519,8,10,0
1000,0.9425070688,61,0.0574929312,17676.5125726,8,10,0
1000,0.9132420091,95,0.0867579909,18149.5944019,8,10,0
1000,0.8904719501,123,0.1095280499,20949.2700855,8,10,0
1500,0.8875739645,190,0.1124260355,28791.0328601,8,10,0
1500,0.8955223881,175,0.1044776119,28888.4949354,8,10,0
1500,0.7716049383,444,0.2283950617,26634.3006645,2,10,0
1000,0.8598452279,163,0.1401547721,17166.796977,2,10,0
1000,0.8605851979,162,0.1394148021,22903.1507063,2,10,0
500,0.8741258741,72,0.1258741259,78407.4505896,2,10,0
500,0.9057971014,52,0.0942028986,81528.5627167,2,10,0
1000,0.3672420125,1723,0.6327579875,17787.0412689,2,10,0
2500,0.2228163993,8720,0.7771836007,44275.3480352,2,10,0
2823,0.227294686,9597,0.772705314,45182.1185084,2,10,0
2820,0.2681373015,7697,0.7318626985,45127.0506504,2,10,0
2883,0.2752530074,7591,0.7247469926,46135.2081649,2,10,0
3011,0.2690795353,8179,0.7309204647,48183.5281944,2,10,0
2963,0.2659307126,8179,0.7340692874,48483.7258802,2,10,0
2000,0.260756193,5670,0.739243807,42062.0278209,2,10,0
1500,0.2663352273,4132,0.7336647727,28823.4470671,2,10,0
1500,0.2637594514,4187,0.7362405486,25849.8615912,2,10,0
4467,0.2555930652,13010,0.7444069348,71516.6950738,256,13,0
1273,0.260593654,3612,0.739406346,20409.4540503,256,13,0
225,1,0,0,3732.38408024,256,13,0
225,1,0,0,3732.38408024,256,13,0
225,1,0,0,3732.98877017,256,13,0
243,1,0,0,-45.8193544234,256,13,0
225,1,0,0,3732.98877017,256,13,0
225,1,0,0,3732.98877017,256,13,0
225,1,0,0,3732.98877017,256,13,0
225,1,0,0,3732.98877017,256,13,0
225,1,0,0,3732.98877017,256,13,0
225,1,0,0,3732.98877017,256,13,0
225,1,0,0,3732.98877017,256,13,0
351,1,0,0,5697.90950031,128,13,0
450,1,0,0,7318.93444121,128,13,0
450,1,0,0,7318.93444121,128,13,0
450,1,0,0,7318.93444121,128,13,0
450,1,0,0,7318.93444121,128,13,0
450,1,0,0,7318.93444121,128,13,0
453,0.9977973568,1,0.0022026432,7367.72733749,128,13,0
442,0.9800443459,9,0.0199556541,7189.96196722,128,13,0
450,1,0,0,7320.09702545,128,13,0
450,1,0,0,7320.09702545,128,13,0
450,1,0,0,7320.09702545,128,13,0
450,1,0,0,7320.09702545,128,13,0
666,1,0,0,10684.3785642,64,13,0
900,1,0,0,14479.1779366,64,13,0
900,1,0,0,14479.1779366,64,13,0
900,1,0,0,14479.1779366,64,13,0
900,1,0,0,14479.1779366,64,13,0
900,1,0,0,14479.1779366,64,13,0
900,1,0,0,14479.1779366,64,13,0
900,1,0,0,14479.1779366,64,13,0
900,1,0,0,14479.1779366,64,13,0
905,1,0,0,14559.6178141,64,13,0
917,1,0,0,14752.6735199,64,13,0
858,1,0,0,13805.6518215,64,13,0
1121,0.9964444444,4,0.0035555556,17952.8297007,32,13,0
1598,0.9975031211,4,0.0024968789,25571.9953686,32,13,0
1591,0.9937539038,10,0.0062460962,25471.9189305,32,13,0
1594,0.99625,6,0.00375,25519.9489473,32,13,0
1600,1,0,0,25620.0143552,32,13,0
1596,0.9962546816,6,0.0037453184,25543.9819835,32,13,0
1580,0.986883198,21,0.013116802,25307.6785018,32,13,0
1607,0.9919753086,13,0.0080246914,25740.1514889,32,13,0
1599,0.999375,1,0.000625,25612.0113446,32,13,0
1600,1,0,0,25628.0288626,32,13,0
1564,0.9775,36,0.0225,25051.3982132,32,13,0
1465,0.9139114161,138,0.0860885839,23443.6628379,32,13,0
1952,0.9264356906,155,0.0735643094,31256.4175134,16,13,0
2730,0.8525921299,472,0.1474078701,43707.3153238,16,13,0
2617,0.8175570134,584,0.1824429866,41898.1846895,16,13,0
2605,0.8683333333,395,0.1316666667,41712.5858721,16,13,0
2645,0.9130134622,252,0.0869865378,42353.086231,16,13,0
2557,0.8875390489,324,0.1124609511,40943.9854414,16,13,0
2568,0.9048625793,270,0.0951374207,41126.5536765,16,13,0
2661,0.9382933709,175,0.0617066291,42622.6155021,16,13,0
2730,0.9701492537,84,0.0298507463,43686.8256296,16,13,0
2736,0.9722814499,78,0.0277185501,43782.840631,16,13,0
2751,0.9779594739,62,0.0220405261,44022.8781345,16,13,0
2425,0.9877800407,30,0.0122199593,38806.0630593,16,13,0
2749,0.9206296048,237,0.0793703952,43990.873134,16,13,0
3968,0.8240913811,847,0.1759086189,63507.8449314,8,13,0
4124,0.8572022449,687,0.1427977551,66004.6251253,8,13,0
4188,0.8710482529,620,0.1289517471,67028.9452048,8,13,0
4225,0.8794754371,579,0.1205245629,67621.1302508,8,13,0
4520,0.9395136146,291,0.0604863854,72331.3010425,8,13,0
4289,0.8935416667,511,0.1064583333,68634.7234892,8,13,0
4271,0.8897916667,529,0.1102083333,68346.678485,8,13,0
3996,0.8318068276,808,0.1681931724,63945.9909216,8,13,0
3899,0.8067452928,934,0.1932547072,62393.7483992,8,13,0
4018,0.8329187396,806,0.1670812604,64298.0459267,8,13,0
4381,0.9115688722,425,0.0884311278,70106.9535104,8,13,0
4213,0.5476407123,3480,0.4523592877,67418.5334717,8,13,0
4917,0.2554683847,14330,0.7445316153,78684.293634,2,13,0
4886,0.2540425311,14347,0.7459574689,78188.2161269,2,13,0
4979,0.2591474522,14234,0.7408525478,79676.4486483,2,13,0
4976,0.2589373992,14241,0.7410626008,79628.4411476,2,13,0
4935,0.2569509528,14271,0.7430490472,78972.3386382,2,13,0
4759,0.2477871498,14447,0.7522128502,76167.8009144,2,13,0
4892,0.2546060164,14322,0.7453939836,78296.4660797,2,13,0
4847,0.2521327507,14377,0.7478672493,77564.1186179,2,13,0
4933,0.2564195862,14305,0.7435804138,78952.6711307,2,13,0
4873,0.2538549698,14323,0.7461450302,77992.3710561,2,13,0
4794,0.2492850086,14437,0.7507149914,76727.9759579,2,13,0
3809,0.2528377033,11256,0.7471622967,61990.0952555,2,13,0
200,1,0,0,3313.38098141,256,16,0
200,1,0,0,3313.38098141,256,16,0
200,1,0,0,3313.38098141,256,16,0
200,1,0,0,3313.38098141,256,16,0
376,1,0,0,-71.5732737157,256,16,0
200,1,0,0,3313.91709308,256,16,0
200,1,0,0,3313.91709308,256,16,0
200,1,0,0,3313.91709308,256,16,0
200,1,0,0,3313.91709308,256,16,0
200,1,0,0,3313.91709308,256,16,0
200,1,0,0,3313.91709308,256,16,0
387,0.9675,13,0.0325,6277.32695198,128,16,0
391,0.9775,9,0.0225,6344.21864417,128,16,0
393,0.984962406,6,0.015037594,6374.64985046,128,16,0
389,0.970074813,12,0.029925187,6309.76791814,128,16,0
388,0.9651741294,14,0.0348258706,6294.54444695,128,16,0
401,0.9975124378,1,0.0024875622,6508.53734257,128,16,0
400,1,0,0,6492.30657613,128,16,0
400,1,0,0,6491.27775123,128,16,0
400,1,0,0,6491.27775123,128,16,0
400,1,0,0,6492.30657613,128,16,0
400,1,0,0,6493.33572721,128,16,0
400,1,0,0,6493.33572721,128,16,0
828,1,0,0,13308.2993721,64,16,0
824,1,0,0,13244.0080708,64,16,0
813,1,0,0,13067.2069922,64,16,0
800,1,0,0,12858.2602629,64,16,0
800,1,0,0,12858.2602629,64,16,0
800,1,0,0,12860.2786983,64,16,0
800,1,0,0,12860.2786983,64,16,0
800,1,0,0,12860.2786983,64,16,0
800,1,0,0,12860.2786983,64,16,0
800,1,0,0,12860.2786983,64,16,0
753,0.9400749064,48,0.0599250936,12104.7373248,64,16,0
783,0.97875,17,0.02125,12590.9507245,64,16,0
1598,1,0,0,25579.9898528,32,16,0
1600,1,0,0,25612.0048589,32,16,0
1601,1,0,0,25620.0028692,32,16,0
1600,1,0,0,25604.000369,32,16,0
1600,1,0,0,25604.000369,32,16,0
1600,1,0,0,25604.000369,32,16,0
1600,1,0,0,25604.000369,32,16,0
1600,1,0,0,25608.0019885,32,16,0
1600,1,0,0,25608.0019885,32,16,0
1534,0.9617554859,61,0.0382445141,24551.6719064,32,16,0
1410,0.8801498127,192,0.1198501873,22567.0517523,32,16,0
1420,0.88639201,182,0.11360799,22727.1017648,32,16,0
2638,0.8985013624,298,0.1014986376,42221.1932785,16,16,0
3086,0.9658841941,109,0.0341158059,49399.1543716,16,16,0
3105,0.968798752,100,0.031201248,49695.5288589,16,16,0
3007,0.9396875,193,0.0603125,48119.5181935,16,16,0
2969,0.9286831404,228,0.0713168596,47511.4231848,16,16,0
2797,0.8748827025,400,0.1251172975,44786.9875947,16,16,0
2693,0.8397256002,514,0.1602743998,43094.7331211,16,16,0
2783,0.8555179834,470,0.1444820166,44534.9581419,16,16,0
2834,0.8593086719,464,0.1406913281,45351.0856536,16,16,0
2803,0.8592887799,459,0.1407112201,44855.0081465,16,16,0
2806,0.8698078115,420,0.1301921885,44917.0535213,16,16,0
2796,0.8621646624,447,0.1378353377,44763.9756942,16,16,0
3549,0.683683298,1642,0.316316702,56792.8733185,8,16,0
3698,0.715003867,1474,0.284996133,59177.2458529,8,16,0
3075,0.7598220904,972,0.2401779096,49215.3788216,8,16,0
3143,0.9806552262,62,0.0193447738,50303.7189061,8,16,0
3191,0.9971875,9,0.0028125,51071.9589657,8,16,0
3128,0.9775,72,0.0225,50055.8207214,8,16,0
2857,0.8928125,343,0.1071875,45719.1431589,8,16,0
3084,0.9631480325,118,0.0368519675,49351.7107113,8,16,0
3183,0.9946875,17,0.0053125,50959.8478665,8,16,0
3200,1,0,0,51232.0179619,8,16,0
3200,1,0,0,51232.0179619,8,16,0
3200,1,0,0,51232.0179619,8,16,0
4456,0.4415816074,5635,0.5584183926,71307.1410277,2,16,0
5074,0.3955718406,7753,0.6044281594,81196.6861702,2,16,0
4957,0.3867217975,7861,0.6132782025,79324.3936433,2,16,0
4904,0.3826466916,7912,0.6173533084,78488.5260946,2,16,0
4816,0.3766030654,7972,0.6233969346,77092.1346253,2,16,0
4388,0.3425448868,8422,0.6574551132,70218.971012,2,16,0
5047,0.393866084,7767,0.606133916,80764.618664,2,16,0
5332,0.4163998438,7473,0.5836001562,85338.6666265,2,16,0
