NumOfReceived,PRR,packetLoss,PLR,throughput,IPI,Density,COR
1761,0.2271085891,5993,0.7728914109,56334.3966277,8,28,20
1425,0.1871552403,6189,0.8128447597,45614.2535419,8,28,20
1448,0.1886153445,6229,0.8113846555,46350.4835991,8,28,20
1495,0.1963488311,6119,0.8036511689,47884.8892105,8,28,20
1464,0.1920755707,6158,0.8079244293,46950.6980789,8,28,20
1444,0.1891042431,6192,0.8108957569,46222.4435892,8,28,20
1462,0.192216671,6144,0.807783329,46842.5494394,8,6,20
715,0.3220720721,1505,0.6779279279,23045.6298637,8,6,20
691,0.7358892439,248,0.2641107561,22118.9117175,8,6,20
638,0.7026431718,270,0.2973568282,20428.7671623,8,6,20
633,0.6994475138,272,0.3005524862,20287.6974986,8,6,20
680,0.7359307359,244,0.2640692641,21794.0510253,8,6,20
649,0.7195121951,253,0.2804878049,20852.7087074,8,6,20
622,0.6812705367,291,0.3187294633,19953.8815112,8,6,20
671,0.5975066785,452,0.4024933215,21505.60035,8,9,20
1201,0.5547344111,964,0.4452655889,38492.1401197,8,9,20
1171,0.5482209738,965,0.4517790262,37554.1444334,8,9,20
1131,0.5312353217,998,0.4687646783,36203.3128112,8,9,20
1255,0.5856276248,888,0.4143723752,40197.6829159,8,9,20
1302,0.5972477064,878,0.4027522936,41690.0546165,8,12,20
1267,0.580659945,915,0.419340055,40569.3542236,8,12,20
1223,0.5998038254,816,0.4001961746,42053.4894252,8,15,20
1153,0.5464454976,957,0.4535545024,53207.4567043,8,15,20
500,0.550660793,408,0.449339207,53002.3162012,8,15,20
500,0.5096839959,481,0.4903160041,48715.5891347,8,15,20
675,0.5439161966,566,0.4560838034,21620.2677038,8,15,20
325,0.5284552846,290,0.4715447154,50500.2241433,8,18,20
766,0.4814582024,825,0.5185417976,24542.6763821,8,18,20
234,0.4824742268,251,0.5175257732,52778.423098,8,18,20
500,0.4570383912,594,0.5429616088,48948.4406495,8,18,20
621,0.4606824926,727,0.5393175074,19878.2115435,8,18,20
382,0.456937799,454,0.543062201,12231.6442884,8,18,20
870,0.4273084479,1166,0.5726915521,27866.1228182,8,18,20
627,0.4205231388,864,0.5794768612,20811.9343,8,18,20
507,0.3909020817,790,0.6090979183,16229.0712602,8,18,20
493,0.3959839357,752,0.6040160643,51304.3586851,8,21,20
802,0.3866923819,1272,0.6133076181,25688.0810347,8,21,20
698,0.4004589788,1045,0.5995410212,33540.6397949,8,21,20
932,0.3982905983,1408,0.6017094017,29833.3223166,8,21,20
176,0.3682008368,302,0.6317991632,5635.52197581,8,24,20
862,0.3319214478,1735,0.6680785522,27601.249677,8,24,20
706,0.3132209406,1548,0.6867790595,22599.0617548,8,24,20
324,0.2890276539,797,0.7109723461,49445.1536501,8,26,20
500,0.300120048,1166,0.699879952,51148.7759331,8,26,20
500,0.325732899,1035,0.674267101,54994.7617489,8,26,20
500,0.3028467595,1151,0.6971532405,52621.0270467,8,26,20
500,0.3115264798,1105,0.6884735202,52566.5624097,8,26,20
500,0.2826455625,1269,0.7173544375,51613.2228948,8,26,20
500,0.296735905,1185,0.703264095,54122.8046437,8,26,20
500,0.2701242572,1351,0.7298757428,49183.5288297,8,26,20
826,0.2413087935,2597,0.7586912065,26489.9430418,8,26,20
854,0.263174114,2391,0.736825886,27345.0895872,8,26,20
1203,0.2527310924,3557,0.7472689076,38556.2402698,8,26,20
888,0.2522010792,2633,0.7477989208,28424.8822072,8,3,20
632,0.2756214566,1661,0.7243785434,20230.3215709,8,3,20
597,0.2859195402,1491,0.7140804598,22029.8820405,8,3,20
1157,0.2703902781,3122,0.7296097219,37035.5728758,8,3,20
735,0.3154506438,1595,0.6845493562,23542.0692774,8,3,20
329,0.7477272727,111,0.2522727273,10551.1060782,8,3,20
357,0.7898230089,95,0.2101769912,11449.072553,8,3,20
384,0.8205128205,84,0.1794871795,12314.9687965,8,3,20
356,0.7574468085,114,0.2425531915,11420.5788565,8,3,20
321,0.7101769912,131,0.2898230089,10294.5178165,8,3,20
342,0.7844036697,94,0.2155963303,10957.6962437,8,3,20
961,0.8062080537,231,0.1937919463,30752,64,28,20
821,0.7208077261,318,0.2791922739,26337.8403869,64,28,20
915,0.7708508846,272,0.2291491154,29362.5769624,64,28,20
832,0.7234782609,318,0.2765217391,26740.9843189,64,28,20
805,0.6993918332,346,0.3006081668,25873.1879528,64,28,20
793,0.7118491921,321,0.2881508079,25535.5872058,64,28,20
757,0.6669603524,378,0.3330396476,24345.7208134,64,28,20
217,0.7161716172,86,0.2838283828,7090.24509703,64,28,20
37,0.3557692308,67,0.6442307692,1185.48175736,64,6,20
34,0.320754717,72,0.679245283,1088.68038169,64,6,20
36,0.3636363636,63,0.6363636364,1176.63727852,64,6,20
125,0.9124087591,12,0.0875912409,4080.32628248,64,6,20
128,0.962406015,5,0.037593985,4178.25411325,64,6,20
129,0.969924812,4,0.030075188,4210.89672351,64,6,20
144,0.8044692737,35,0.1955307263,4636.97926562,64,9,20
196,0.6901408451,88,0.3098591549,6369.52714223,64,9,20
194,0.7028985507,82,0.2971014493,6312.54483249,64,9,20
150,0.5660377358,115,0.4339622642,4882.38497345,64,9,20
146,0.5347985348,127,0.4652014652,4749.16905806,64,9,20
128,0.4705882353,144,0.5294117647,4104.97906701,64,9,20
80,0.3162055336,173,0.6837944664,2566.42221495,64,9,20
111,0.4784482759,121,0.5215517241,3560.90168447,64,9,20
211,0.5341772152,184,0.4658227848,6756.22236873,64,12,20
202,0.5386666667,173,0.4613333333,6466.02050209,64,12,20
195,0.5186170213,181,0.4813829787,6241.95048469,64,12,20
217,0.5740740741,161,0.4259259259,6946.17053937,64,12,20
318,0.7607655502,100,0.2392344498,10179.1807904,64,12,20
302,0.7512437811,100,0.2487562189,9667.02075064,64,12,20
290,0.7360406091,104,0.2639593909,9436.27835785,64,12,20
280,0.6526806527,149,0.3473193473,8962.80069596,64,15,20
376,0.7580645161,120,0.2419354839,12219.0928851,64,15,20
360,0.7100591716,147,0.2899408284,11545.253626,64,15,20
447,0.8355140187,88,0.1644859813,14330.868659,64,15,20
419,0.7846441948,115,0.2153558052,13441.601854,64,15,20
354,0.695481336,155,0.304518664,11352.8327322,64,15,20
337,0.658203125,175,0.341796875,10804.2566848,64,15,20
243,0.5612009238,190,0.4387990762,7812.61930923,64,15,20
287,0.4783333333,313,0.5216666667,9189.74322192,64,18,20
294,0.5068965517,286,0.4931034483,9413.88330051,64,18,20
365,0.5849358974,259,0.4150641026,11687.3040976,64,18,20
416,0.6933333333,184,0.3066666667,13345.3612679,64,18,20
443,0.7009493671,189,0.2990506329,14189.3016189,64,18,20
418,0.6943521595,184,0.3056478405,13392.7398534,64,18,20
330,0.6547619048,174,0.3452380952,10589.7818553,64,18,20
510,0.6684141547,253,0.3315858453,16330.2057254,64,21,20
542,0.6957637997,237,0.3042362003,17387.4658827,64,21,20
492,0.6604026846,253,0.3395973154,15753.8455233,64,21,20
427,0.5611038108,334,0.4388961892,13668.2710613,64,21,20
495,0.6395348837,279,0.3604651163,15864.7871434,64,21,20
482,0.6435246996,267,0.3564753004,15467.4995584,64,21,20
479,0.6403743316,269,0.3596256684,15371.2288142,64,21,20
535,0.7058047493,223,0.2941952507,17168.2827048,64,24,20
615,0.6591639871,318,0.3408360129,19766.4727838,64,24,20
633,0.6485655738,343,0.3514344262,20281.3500651,64,24,20
583,0.6228632479,353,0.3771367521,18691.0434636,64,24,20
526,0.5786578658,383,0.4213421342,16853.064983,64,24,20
542,0.5949506037,369,0.4050493963,17365.7057429,64,24,20
444,0.4955357143,452,0.5044642857,14252.5363255,64,24,20
364,0.4764397906,400,0.5235602094,11684.5117624,64,24,20
500,0.5307855626,442,0.4692144374,16060.221978,64,26,20
468,0.489539749,488,0.510460251,15027.692859,64,26,20
508,0.5291666667,452,0.4708333333,16271.2533237,64,26,20
519,0.5411887383,440,0.4588112617,16623.5836122,64,26,20
525,0.5429162358,442,0.4570837642,16805.2513049,64,26,20
568,0.5754812563,419,0.4245187437,18181.6814118,64,26,20
531,0.5867403315,374,0.4132596685,18179.3562967,64,26,20
17,0.3469387755,32,0.6530612245,565.929826033,64,3,20
14,0.2545454545,41,0.7454545455,457.142260059,64,3,20
56,0.8888888889,7,0.1111111111,1794.24265979,64,3,20
64,1,0,0,2051.20480238,64,3,20
66,1,0,0,2155.10485565,64,3,20
65,1,0,0,2122.45175177,64,3,20
61,1,0,0,1952.61015162,64,3,20
53,1,0,0,1630.76923077,256,4,0
52,1,0,0,1731.07946787,256,4,0
52,1,0,0,1731.07946787,256,4,0
52,1,0,0,1731.07946787,256,4,0
52,1,0,0,1731.07946787,256,4,0
52,1,0,0,1731.07946787,256,4,0
52,1,0,0,1731.07946787,256,4,0
52,1,0,0,1731.07946787,256,4,0
52,1,0,0,1731.07946787,256,4,0
52,1,0,0,1731.07946787,256,4,0
52,1,0,0,1731.07946787,256,4,0
52,1,0,0,1730.51691705,256,4,0
52,1,0,0,1730.51691705,256,4,0
52,1,0,0,1731.07946787,256,4,0
52,1,0,0,1730.51691705,256,4,0
45,1,0,0,1498.53667893,256,4,0
45,0.7627118644,14,0.2372881356,1498.0495395,256,4,0
49,0.9423076923,3,0.0576923077,1631.20949857,256,4,0
52,1,0,0,1731.07946787,256,4,0
52,1,0,0,1731.07946787,256,4,0
52,1,0,0,1731.07946787,256,4,0
52,1,0,0,1731.07946787,256,4,0
52,1,0,0,1731.07946787,256,4,0
88,1,0,0,2848.93874604,128,4,0
100,1,0,0,3330.08150874,128,4,0
100,1,0,0,3330.08150874,128,4,0
100,1,0,0,3330.08150874,128,4,0
100,1,0,0,3330.08150874,128,4,0
100,1,0,0,3330.08150874,128,4,0
100,1,0,0,3330.08150874,128,4,0
100,1,0,0,3330.08150874,128,4,0
100,1,0,0,3330.08150874,128,4,0
100,1,0,0,3330.08150874,128,4,0
100,1,0,0,3330.08150874,128,4,0
100,1,0,0,3330.08150874,128,4,0
101,1,0,0,3233.01025104,128,4,0
100,1,0,0,3202.00112262,128,4,0
100,1,0,0,3202.00112262,128,4,0
100,1,0,0,3202.00112262,128,4,0
100,1,0,0,3202.00112262,128,4,0
100,1,0,0,3202.00112262,128,4,0
100,1,0,0,3202.00112262,128,4,0
100,1,0,0,3202.00112262,128,4,0
100,1,0,0,3202.00112262,128,4,0
100,1,0,0,3202.00112262,128,4,0
100,1,0,0,3202.00112262,128,4,0
100,1,0,0,3202.00112262,128,4,0
160,1,0,0,5121.60039769,64,4,0
200,1,0,0,6404.00224524,64,4,0
200,1,0,0,6404.00224524,64,4,0
200,1,0,0,6404.00224524,64,4,0
200,1,0,0,6404.00224524,64,4,0
200,1,0,0,6404.00224524,64,4,0
200,1,0,0,6404.00224524,64,4,0
200,1,0,0,6404.00224524,64,4,0
201,1,0,0,6436.02225647,64,4,0
200,1,0,0,6404.00224524,64,4,0
196,0.9849246231,3,0.0150753769,6275.92220034,64,4,0
173,0.8606965174,28,0.1393034826,5542.94242453,64,4,0
163,0.815,37,0.185,5222.54112831,64,4,0
173,0.8522167488,30,0.1477832512,5537.74461106,64,4,0
196,0.9849246231,3,0.0150753769,6275.93827679,64,4,0
196,0.98,4,0.02,6275.93827679,64,4,0
199,0.995,1,0.005,6370.00680694,64,4,0
199,0.9900497512,2,0.0099502488,6370.00680694,64,4,0
199,0.995,1,0.005,6370.00680694,64,4,0
199,0.995,1,0.005,6377.98128559,64,4,0
198,0.99,2,0.01,6345.93112838,64,4,0
197,0.985,3,0.015,6313.88097116,64,4,0
199,1,0,0,6377.98128559,64,4,0
205,0.9855769231,3,0.0144230769,6562.05050954,64,4,0
300,0.974025974,8,0.025974026,9660.37347004,32,4,0
358,0.8905472637,44,0.1094527363,11546.1989059,32,4,0
378,0.945,22,0.055,12202.767381,32,4,0
402,0.9975186104,1,0.0024813896,12973.4565338,32,4,0
385,0.9649122807,14,0.0350877193,12420.913463,32,4,0
362,0.8850855746,47,0.1149144254,11675.2067149,32,4,0
321,0.8106060606,75,0.1893939394,10356.138238,32,4,0
251,0.8366666667,49,0.1633333333,8097.79033563,32,4,0
287,0.9566666667,13,0.0433333333,9259.2263997,32,4,0
320,0.9968847352,1,0.0031152648,10320.6247203,32,4,0
307,0.9903225806,3,0.0096774194,9827.07076307,32,4,0
300,1,0,0,9609.00786834,32,4,0
300,1,0,0,9609.00786834,32,4,0
300,1,0,0,9609.00786834,32,4,0
285,0.931372549,21,0.068627451,9128.55747492,32,4,0
284,0.931147541,21,0.068852459,9096.52744869,32,4,0
276,0.9049180328,29,0.0950819672,8840.28723887,32,4,0
284,0.9281045752,22,0.0718954248,9096.52744869,32,4,0
275,0.9105960265,27,0.0894039735,8808.25721264,32,4,0
277,0.9141914191,26,0.0858085809,8872.3172651,32,4,0
278,0.9174917492,25,0.0825082508,8904.34729132,32,4,0
282,0.9245901639,23,0.0754098361,9026.82070093,32,4,0
283,0.9158576052,26,0.0841423948,9058.83070342,32,4,0
283,0.9248366013,23,0.0751633987,9058.83070342,32,4,0
390,0.9653465347,14,0.0346534653,12503.4424542,16,4,0
581,0.9493464052,31,0.0506535948,18656.1263299,16,4,0
579,0.9538714992,28,0.0461285008,18597.7370505,16,4,0
590,0.9546925566,28,0.0453074434,18951.061934,16,4,0
587,0.9560260586,27,0.0439739414,18860.6163502,16,4,0
593,0.9673735726,20,0.0326264274,19053.3994815,16,4,0
576,0.9552238806,27,0.0447761194,18495.5744682,16,4,0
578,0.9649415693,21,0.0350584307,18565.6166065,16,4,0
601,0.9966832504,2,0.0033167496,19310.4436566,16,4,0
600,1,0,0,19272.2663736,16,4,0
600,1,0,0,19272.2663736,16,4,0
600,1,0,0,19272.2663736,16,4,0
600,1,0,0,19272.2663736,16,4,0
600,1,0,0,19272.2663736,16,4,0
600,1,0,0,19272.2663736,16,4,0
600,1,0,0,19272.2663736,16,4,0
600,1,0,0,19272.2663736,16,4,0
600,1,0,0,19272.2663736,16,4,0
600,1,0,0,19272.2663736,16,4,0
600,1,0,0,19272.2663736,16,4,0
572,0.9565217391,26,0.0434782609,18355.6218825,16,4,0
518,0.8618968386,83,0.1381031614,16622.748488,16,4,0
539,0.8968386023,62,0.1031613977,17312.9192922,16,4,0
600,1,0,0,19260.1842237,16,4,0
720,1,0,0,23076.0540268,8,4,0
1200,1,0,0,38472.1306283,8,4,0
1200,1,0,0,38472.1306283,8,4,0
1200,1,0,0,38472.1306283,8,4,0
1200,1,0,0,38472.1306283,8,4,0
1200,1,0,0,38472.1306283,8,4,0
1200,1,0,0,38472.1306283,8,4,0
1200,1,0,0,38472.1306283,8,4,0
1201,1,0,0,38444.0129852,8,4,0
1176,1,0,0,38424.453636,8,4,0
916,1,0,0,29348.6835065,8,4,0
1200,1,0,0,38448.0569954,8,4,0
1200,1,0,0,38460.0900447,8,4,0
835,1,0,0,26753.4396593,8,4,0
1138,0.9483333333,62,0.0516666667,36438.7727754,8,4,0
1078,0.9028475712,116,0.0971524288,34582.4505933,8,4,0
1097,0.9096185738,109,0.0903814262,35125.9523152,8,4,0
1199,0.9991666667,1,0.0008333333,38404.0014471,8,4,0
1194,0.9875930521,15,0.0124069479,38255.8167104,8,4,0
1202,0.9925681255,9,0.0074318745,38524.1901948,8,4,0
1200,0.9925558313,9,0.0074441687,38460.0900447,8,4,0
1204,0.9958643507,5,0.0041356493,38588.2903448,2,4,0
1208,1,0,0,38716.490645,2,4,0
1135,0.9912663755,10,0.0087336245,39238.3677254,2,4,0
1694,0.4759763979,1865,0.5240236021,63377.8880385,2,4,0
1500,0.5349500713,1304,0.4650499287,48060.0712442,2,4,0
2000,0.5198856252,1847,0.4801143748,68426.3997946,2,4,0
1500,0.5184929139,1393,0.4815070861,56387.7128918,2,4,0
1958,0.5481522956,1614,0.4518477044,62675.5848668,2,4,0
1493,0.5478899083,1232,0.4521100917,47805.8767607,2,4,0
1049,0.5438050804,880,0.4561949196,37876.4627933,2,4,0
1125,0.5141681901,1063,0.4858318099,36011.2527963,2,4,0
1375,0.4967485549,1393,0.5032514451,58569.0079219,2,4,0
1385,0.4429165334,1742,0.5570834666,44375.4657822,2,4,0
1115,0.4295069337,1481,0.5704930663,42826.6840585,2,4,0
1599,0.4863138686,1689,0.5136861314,51183.9939744,2,4,0
2187,0.502874224,2162,0.497125776,70027.7645517,2,4,0
2397,0.5197311362,2215,0.4802688638,76727.9759579,2,4,0
1881,0.5067349138,1831,0.4932650862,60210.8146754,2,4,0
1862,0.519676249,1721,0.480323751,59602.6246281,2,4,0
1689,0.5136861314,1599,0.4863138686,54098.7142987,2,4,0
1773,0.5418704156,1499,0.4581295844,56771.4799041,2,4,0
1837,0.5433303756,1544,0.4566696244,58820.7606226,2,4,0
1275,0.5599472991,1002,0.4400527009,46314.299004,2,4,0
1835,0.5456437704,1528,0.4543562296,58738.354561,256,7,0
1533,0.545745817,1276,0.454254183,49071.3338104,256,7,0
1546,0.56095791,1210,0.43904209,51018.5308478,256,7,0
65,1,0,0,2158.93659419,256,7,0
115,1,0,0,-21.6425705923,256,7,0
65,1,0,0,2158.93659419,256,7,0
65,1,0,0,2158.93659419,256,7,0
65,1,0,0,2158.93659419,256,7,0
65,1,0,0,2158.93659419,256,7,0
65,1,0,0,2158.23659453,256,7,0
65,1,0,0,2158.23659453,256,7,0
65,1,0,0,2158.23659453,256,7,0
65,1,0,0,2158.23659453,256,7,0
65,1,0,0,2158.23659453,256,7,0
65,1,0,0,2158.23659453,256,7,0
65,1,0,0,2158.23659453,256,7,0
65,1,0,0,2158.23659453,256,7,0
65,1,0,0,2158.23659453,256,7,0
65,1,0,0,2158.23659453,256,7,0
65,1,0,0,2158.23659453,256,7,0
65,1,0,0,2158.23659453,256,7,0
65,1,0,0,2158.23659453,256,7,0
65,1,0,0,2158.23659453,256,7,0
65,1,0,0,2158.23659453,256,7,0
65,1,0,0,2158.23659453,256,7,0
100,1,0,0,3225.1952251,128,7,0
125,1,0,0,4155.83379325,128,7,0
125,1,0,0,4155.83379325,128,7,0
125,1,0,0,4155.83379325,128,7,0
125,1,0,0,4155.83379325,128,7,0
125,1,0,0,4155.83379325,128,7,0
125,1,0,0,4155.83379325,128,7,0
125,1,0,0,4155.83379325,128,7,0
125,1,0,0,4155.83379325,128,7,0
125,1,0,0,4155.83379325,128,7,0
125,1,0,0,4155.83379325,128,7,0
125,1,0,0,4155.83379325,128,7,0
125,1,0,0,4155.83379325,128,7,0
125,1,0,0,4155.83379325,128,7,0
125,1,0,0,4155.83379325,128,7,0
125,1,0,0,4155.83379325,128,7,0
125,1,0,0,4155.83379325,128,7,0
124,0.992,1,0.008,4122.5871229,128,7,0
112,0.875,16,0.125,3723.62707875,128,7,0
111,0.8473282443,20,0.1526717557,3690.3804084,128,7,0
115,0.8846153846,15,0.1153846154,3823.36708979,128,7,0
122,0.9037037037,13,0.0962962963,4056.09378221,128,7,0
122,0.9457364341,7,0.0542635659,4056.09378221,128,7,0
115,0.9349593496,8,0.0650406504,3823.36708979,128,7,0
179,0.9371727749,12,0.0628272251,5774.91820748,64,7,0
264,0.9530685921,13,0.0469314079,8590.28955621,64,7,0
272,0.9784172662,6,0.0215827338,8714.89291896,64,7,0
267,0.978021978,6,0.021978022,8685.14683753,64,7,0
243,0.972,7,0.028,7909.4842528,64,7,0
237,0.9404761905,15,0.0595238095,7711.73721523,64,7,0
245,0.9607843137,10,0.0392156863,7842.45060897,64,7,0
242,0.9641434263,9,0.0358565737,7874.43209319,64,7,0
249,0.9764705882,6,0.0235294118,7972.98279533,64,7,0
250,1,0,0,8139.9167026,64,7,0
250,0.9881422925,3,0.0118577075,8007.50655695,64,7,0
254,0.9960784314,1,0.0039215686,8270.15536985,64,7,0
255,0.99609375,1,0.00390625,8302.71503666,64,7,0
251,0.9920948617,2,0.0079051383,8034.51062388,64,7,0
250,1,0,0,8005.00280655,64,7,0
250,1,0,0,8005.00280655,64,7,0
250,1,0,0,8005.00280655,64,7,0
250,1,0,0,8005.00280655,64,7,0
250,1,0,0,8005.00280655,64,7,0
250,1,0,0,8002.50062139,64,7,0
250,1,0,0,8002.50062139,64,7,0
250,1,0,0,8002.50062139,64,7,0
250,1,0,0,8002.50062139,64,7,0
250,1,0,0,8002.50062139,64,7,0
322,1,0,0,10307.2208004,32,7,0
500,1,0,0,16015.0131139,32,7,0
500,1,0,0,16015.0131139,32,7,0
498,0.996,2,0.004,15950.9530614,32,7,0
500,1,0,0,16015.0131139,32,7,0
501,1,0,0,16037.0112453,32,7,0
494,0.988,6,0.012,15822.8329565,32,7,0
494,0.988,6,0.012,15822.8329565,32,7,0
500,1,0,0,16015.0131139,32,7,0
500,1,0,0,16015.0131139,32,7,0
500,1,0,0,16015.0131139,32,7,0
500,1,0,0,16015.0131139,32,7,0
500,1,0,0,16020.0237481,32,7,0
500,1,0,0,16020.0237481,32,7,0
500,1,0,0,16020.0237481,32,7,0
500,1,0,0,16020.0237481,32,7,0
500,1,0,0,16020.0237481,32,7,0
500,1,0,0,16020.0237481,32,7,0
500,1,0,0,16020.0237481,32,7,0
500,1,0,0,16020.0237481,32,7,0
500,1,0,0,16020.0237481,32,7,0
500,1,0,0,16025.0375186,32,7,0
500,1,0,0,16025.0375186,32,7,0
500,1,0,0,16025.0375186,32,7,0
567,1,0,0,18166.7069303,32,7,0
1000,1,0,0,32070.148961,16,7,0
1000,1,0,0,32070.148961,16,7,0
1001,1,0,0,32042.0124881,16,7,0
1000,1,0,0,32020.0112262,16,7,0
1000,1,0,0,32020.0112262,16,7,0
1000,1,0,0,32020.0112262,16,7,0
1000,1,0,0,32020.0112262,16,7,0
1000,1,0,0,32020.0112262,16,7,0
1000,1,0,0,32020.0112262,16,7,0
1000,1,0,0,32020.0112262,16,7,0
1000,1,0,0,32020.0112262,16,7,0
1000,1,0,0,32020.0112262,16,7,0
1000,1,0,0,32020.0112262,16,7,0
1000,1,0,0,32020.0112262,16,7,0
1000,1,0,0,32020.0112262,16,7,0
1000,1,0,0,32030.0262278,16,7,0
1000,1,0,0,32030.0262278,16,7,0
1000,1,0,0,32030.0262278,16,7,0
1000,1,0,0,32030.0262278,16,7,0
1000,1,0,0,32030.0262278,16,7,0
1000,1,0,0,32030.0262278,16,7,0
1000,1,0,0,32030.0262278,16,7,0
1000,1,0,0,32030.0262278,16,7,0
938,0.952284264,47,0.047715736,30044.1646017,16,7,0
1862,0.9236111111,154,0.0763888889,59658.5684379,8,7,0
1933,0.9621702339,76,0.0378297661,61875.3348046,8,7,0
1997,0.9861728395,28,0.0138271605,63923.9749637,8,7,0
2007,0.9945490585,11,0.0054509415,64244.0749886,8,7,0
2000,1,0,0,64020.0049712,8,7,0
2000,1,0,0,64020.0049712,8,7,0
1269,1,0,0,40620.6931542,8,7,0
1810,1,0,0,57938.1044989,8,7,0
1034,1,0,0,33990.9128549,8,7,0
1500,1,0,0,55571.7331045,8,7,0
1563,1,0,0,50062.930994,8,7,0
1437,1,0,0,46027.1476893,8,7,0
1450,1,0,0,46443.5380303,8,7,0
1970,1,0,0,63079.4221156,8,7,0
1580,1,0,0,61847.1795338,8,7,0
1272,0.9968652038,4,0.0031347962,40729.4542797,8,7,0
1913,0.998434238,3,0.001565762,61273.4401738,8,7,0
1815,0.9669685669,62,0.0330314331,66000,8,7,0
1965,0.9618208517,78,0.0381791483,62899.6548842,8,7,0
1773,0.9910564561,16,0.0089435439,56771.4799041,8,7,0
1262,0.8868587491,161,0.1131412509,41459.390248,8,7,0
1607,0.7827569411,446,0.2172430589,51472.2521481,2,7,0
1608,0.7976190476,408,0.2023809524,51504.2821743,2,7,0
2070,0.3169499311,4461,0.6830500689,66260.7051451,2,7,0
2268,0.3120528343,5000,0.6879471657,72621.3854611,2,7,0
2426,0.3088871912,5428,0.6911128088,77680.5472348,2,7,0
1521,0.3120640131,3353,0.6879359869,53504.0491238,2,7,0
2162,0.3132425384,4740,0.6867574616,69205.6253738,2,7,0
1838,0.3040026464,4208,0.6959973536,76915.1098645,2,7,0
1500,0.3023583955,3461,0.6976416045,52458.9980471,2,7,0
1093,0.2940543449,2624,0.7059456551,34986.9327167,2,7,0
