NumOfReceived,PRR,packetLoss,PLR,throughput,IPI,Density,COR
144,0.9473684211,8,0.0526315789,3963.86278428,128,7,0
193,0.9368932039,13,0.0631067961,5181.74918132,64,7,0
315,0.9516616314,16,0.0483383686,8515.32244417,64,7,0
331,0.9821958457,6,0.0178041543,8947.8467588,64,7,0
305,0.9775641026,7,0.0224358974,8240.64409955,64,7,0
288,0.9536423841,14,0.0463576159,7783.38304474,64,7,0
293,0.9606557377,12,0.0393442623,7815.36845528,64,7,0
289,0.9633333333,11,0.0366666667,7812.47043291,64,7,0
300,0.9803921569,6,0.0196078431,8006.254486,64,7,0
299,0.9933554817,2,0.0066445183,7975.41013013,64,7,0
303,0.993442623,2,0.006557377,8197.42095069,64,7,0
308,0.996763754,1,0.003236246,8215.47264241,64,7,0
299,0.9933554817,2,0.0066445183,7977.48800909,64,7,0
300,1,0,0,8010.42957931,64,7,0
300,1,0,0,8010.42957931,64,7,0
300,1,0,0,8006.254486,64,7,0
300,1,0,0,8008.34148849,64,7,0
300,1,0,0,8006.254486,64,7,0
300,1,0,0,8008.34148849,64,7,0
300,1,0,0,8008.34148849,64,7,0
300,1,0,0,8006.254486,64,7,0
362,1,0,0,9660.88041311,32,7,0
600,1,0,0,16012.508972,32,7,0
600,1,0,0,16012.508972,32,7,0
598,0.9966666667,2,0.0033333333,15959.1339421,32,7,0
600,1,0,0,16012.508972,32,7,0
594,0.99,6,0.01,15852.3838823,32,7,0
594,0.99,6,0.01,15852.3838823,32,7,0
600,1,0,0,16012.508972,32,7,0
600,1,0,0,16012.508972,32,7,0
600,1,0,0,16012.508972,32,7,0
600,1,0,0,16012.508972,32,7,0
600,1,0,0,16012.508972,32,7,0
600,1,0,0,16012.508972,32,7,0
600,1,0,0,16012.508972,32,7,0
600,1,0,0,16012.508972,32,7,0
600,1,0,0,16012.508972,32,7,0
600,1,0,0,16012.508972,32,7,0
601,1,0,0,16030.8410977,32,7,0
600,1,0,0,16004.1674852,32,7,0
600,1,0,0,16004.1674852,32,7,0
646,1,0,0,17249.1250275,32,7,0
1200,1,0,0,32041.7183172,16,7,0
1200,1,0,0,32041.7183172,16,7,0
1201,1,0,0,32035.0085829,16,7,0
1200,1,0,0,32016.674284,16,7,0
1200,1,0,0,32016.674284,16,7,0
1200,1,0,0,32016.674284,16,7,0
1200,1,0,0,32016.674284,16,7,0
1200,1,0,0,32016.674284,16,7,0
1200,1,0,0,32025.017944,16,7,0
1200,1,0,0,32025.017944,16,7,0
1200,1,0,0,32025.017944,16,7,0
1200,1,0,0,32025.017944,16,7,0
1200,1,0,0,32025.017944,16,7,0
1200,1,0,0,32025.017944,16,7,0
1200,1,0,0,32025.017944,16,7,0
1200,1,0,0,32033.365954,16,7,0
1200,1,0,0,32033.365954,16,7,0
1200,1,0,0,32033.365954,16,7,0
1200,1,0,0,32033.365954,16,7,0
1113,0.9695121951,35,0.0304878049,29687.7306851,16,7,0
2226,0.9240348692,183,0.0759651308,59375.4613701,8,7,0
2351,0.9718892104,68,0.0281107896,62709.6629296,8,7,0
2403,0.9876695438,30,0.0123304562,64146.8153228,8,7,0
2400,1,0,0,64066.731908,8,7,0
2400,1,0,0,64066.731908,8,7,0
1669,1,0,0,44553.0731477,8,7,0
2030,1,0,0,58588.597793,8,7,0
1721,1,0,0,45905.2870701,8,7,0
1779,1,0,0,51358.7477819,8,7,0
1837,1,0,0,48999.4261172,8,7,0
1850,1,0,0,49346.1830794,8,7,0
2314,1,0,0,61722.739268,8,7,0
999,1,0,0,34042.4139854,8,7,0
2266,0.9982378855,4,0.0017621145,60458.1532729,8,7,0
2234,0.9717268378,65,0.0282731622,63071.8978698,8,7,0
2374,0.967400163,80,0.032599837,63323.1560165,8,7,0
2021,0.9378190255,134,0.0621809745,53921.4156066,8,7,0
1022,0.8404605263,194,0.1595394737,27274.6402823,2,7,0
1930,0.7919573246,507,0.2080426754,51506.90386,2,7,0
2107,0.4333607569,2755,0.5666392431,56201.3014856,2,7,0
2750,0.3101387166,6117,0.6898612834,73352.4343072,2,7,0
2822,0.3082468596,6333,0.6917531404,75272.9344055,2,7,0
2076,0.3136425442,4543,0.6863574558,55374.4194988,2,7,0
2671,0.3083939499,5990,0.6916060501,71245.2189217,2,7,0
1466,0.3071443537,3307,0.6928556463,39113.7037502,2,7,0
1664,0.2944611573,3987,0.7055388427,44384.891159,2,7,0
1597,0.3020045386,3691,0.6979954614,47705.1065673,2,7,0
2464,0.3014804845,5709,0.6985195155,65723.7811393,2,7,0
1771,0.2905183727,4325,0.7094816273,47238.9676939,2,7,0
2265,0.2943469786,5430,0.7056530214,64498.3452544,2,7,0
2161,0.2913576918,5256,0.7086423082,57641.6765592,2,7,0
2339,0.3040426362,5354,0.6959573638,64733.3919689,2,7,0
2291,0.3079301075,5149,0.6920698925,61109.246181,2,7,0
1709,0.3183088098,3660,0.6816911902,53030.7590815,2,7,0
2387,0.3198874296,5075,0.6801125704,63669.9129787,2,7,0
2929,0.3113307823,6479,0.6886692177,78127.0109403,2,7,0
2406,0.3054850178,5470,0.6945149822,64210.1609778,2,7,0
1872,0.2896039604,4592,0.7103960396,49933.0025539,256,10,0
2190,0.295985944,5209,0.704014056,58415.211321,256,10,0
314,0.3336875664,627,0.6663124336,8919.17114767,256,10,0
120,1,0,0,3410.49240831,256,10,0
120,1,0,0,3410.49240831,256,10,0
120,1,0,0,3410.49240831,256,10,0
184,1,0,0,-34.628622054,256,10,0
120,1,0,0,3410.49240831,256,10,0
120,1,0,0,3410.49240831,256,10,0
120,1,0,0,3410.49240831,256,10,0
120,1,0,0,3410.49240831,256,10,0
120,1,0,0,3410.49240831,256,10,0
120,1,0,0,3410.49240831,256,10,0
120,1,0,0,3410.49240831,256,10,0
120,1,0,0,3410.49240831,256,10,0
120,1,0,0,3410.49240831,256,10,0
120,1,0,0,3410.49240831,256,10,0
120,1,0,0,3410.49240831,256,10,0
120,1,0,0,3411.439181,256,10,0
120,1,0,0,3411.439181,256,10,0
117,0.9831932773,2,0.0168067227,3326.15320148,256,10,0
108,0.9557522124,5,0.0442477876,3070.2952629,256,10,0
186,0.8815165877,25,0.1184834123,4962.58451401,128,10,0
220,0.9090909091,22,0.0909090909,5874.31502483,128,10,0
228,0.9306122449,17,0.0693877551,6081.58364438,128,10,0
229,0.9423868313,14,0.0576131687,6108.25725686,128,10,0
233,0.9708333333,7,0.0291666667,6216.57092347,128,10,0
236,0.9833333333,4,0.0166666667,6296.61260918,128,10,0
237,0.9875,3,0.0125,6323.29317108,128,10,0
239,0.9917012448,2,0.0082987552,6374.99338161,128,10,0
238,0.9916666667,2,0.0083333333,6348.31976913,128,10,0
231,0.9585062241,10,0.0414937759,6163.20979966,128,10,0
229,0.9385245902,15,0.0614754098,6109.84867586,128,10,0
214,0.8916666667,26,0.1083333333,5709.64024731,128,10,0
231,0.9545454545,11,0.0454545455,6161.60448181,128,10,0
233,0.9668049793,8,0.0331950207,6214.95170676,128,10,0
240,1,0,0,6401.66699409,128,10,0
240,1,0,0,6403.33485679,128,10,0
240,1,0,0,6403.33485679,128,10,0
240,1,0,0,6403.33485679,128,10,0
240,1,0,0,6403.33485679,128,10,0
240,1,0,0,6403.33485679,128,10,0
359,0.9624664879,14,0.0375335121,9575.82687865,64,10,0
461,0.9183266932,41,0.0816733068,12296.5353511,64,10,0
455,0.9229208925,38,0.0770791075,12139.655666,64,10,0
440,0.8906882591,54,0.1093117409,11745.5675165,64,10,0
431,0.8778004073,60,0.1221995927,11505.3172718,64,10,0
494,0.9303201507,37,0.0696798493,13187.0689844,64,10,0
465,0.9207920792,40,0.0792079208,12412.9293072,64,10,0
464,0.9027237354,50,0.0972762646,12386.2348355,64,10,0
486,0.9455252918,28,0.0544747082,12973.5132114,64,10,0
479,0.9979166667,1,0.0020833333,12786.65191,64,10,0
480,1,0,0,12813.3463816,64,10,0
480,1,0,0,12813.3463816,64,10,0
481,1,0,0,12840.0408532,64,10,0
474,0.9875,6,0.0125,12653.1795518,64,10,0
451,0.9318181818,33,0.0681818182,12029.7992264,64,10,0
470,0.9791666667,10,0.0208333333,12543.1320281,64,10,0
481,1,0,0,12830.0076006,64,10,0
481,1,0,0,12830.0076006,64,10,0
480,1,0,0,12810.0071776,64,10,0
480,1,0,0,12810.0071776,64,10,0
684,1,0,0,18249.5043419,32,10,0
960,1,0,0,25620.0690541,32,10,0
960,1,0,0,25626.7474906,32,10,0
960,1,0,0,25626.7474906,32,10,0
960,1,0,0,25626.7474906,32,10,0
960,1,0,0,25626.7474906,32,10,0
960,1,0,0,25626.7474906,32,10,0
960,1,0,0,25626.7474906,32,10,0
960,1,0,0,25626.7474906,32,10,0
960,1,0,0,25626.7474906,32,10,0
