NumOfReceived,PRR,packetLoss,PLR,throughput,IPI,Density,COR
240,1,0,0,3252.94515216,128,4,0
240,1,0,0,3252.94515216,128,4,0
240,1,0,0,3252.94515216,128,4,0
240,1,0,0,3252.94515216,128,4,0
241,1,0,0,3213.75176381,128,4,0
240,1,0,0,3200.83349704,128,4,0
240,1,0,0,3200.83349704,128,4,0
240,1,0,0,3200.83349704,128,4,0
240,1,0,0,3200.83349704,128,4,0
239,1,0,0,3238.95901213,128,4,0
480,1,0,0,6450.3904502,64,4,0
480,1,0,0,6450.3904502,64,4,0
480,1,0,0,6450.3904502,64,4,0
481,1,0,0,6463.82876363,64,4,0
437,0.9180672269,39,0.0819327731,5872.54297237,64,4,0
424,0.8742268041,61,0.1257731959,5696.34988916,64,4,0
473,0.9854166667,7,0.0145833333,6355.48825635,64,4,0
478,0.9958333333,2,0.0041666667,6420.14388644,64,4,0
475,0.9895833333,5,0.0104166667,6380.68696356,64,4,0
495,0.99,5,0.01,6650.21979984,64,4,0
888,0.925,72,0.075,11883.3218381,32,4,0
942,0.9751552795,24,0.0248447205,12605.9562742,32,4,0
766,0.852057842,133,0.147942158,10256.0641992,32,4,0
699,0.9407806191,44,0.0592193809,9355.32383172,32,4,0
728,0.9958960328,3,0.0041039672,9707.93063924,32,4,0
713,0.9820936639,13,0.0179063361,9507.90459585,32,4,0
669,0.9164383562,61,0.0835616438,8921.16153523,32,4,0
666,0.9123287671,64,0.0876712329,8881.15632655,32,4,0
673,0.9244505495,55,0.0755494505,8974.50181347,32,4,0
682,0.9291553134,52,0.0708446866,9132.57234367,32,4,0
1396,0.9535519126,68,0.0464480874,18644.891677,16,4,0
1415,0.9567275186,64,0.0432724814,18898.6545293,16,4,0
1392,0.9613259669,56,0.0386740331,18591.4679186,16,4,0
1434,0.9944521498,8,0.0055478502,19149.9198347,16,4,0
1440,1,0,0,19230.0450223,16,4,0
1440,1,0,0,19230.0450223,16,4,0
1440,1,0,0,19230.0450223,16,4,0
1440,1,0,0,19230.0450223,16,4,0
1323,0.91875,117,0.08125,17660.6948022,16,4,0
1386,0.9625,54,0.0375,18508.918334,16,4,0
2715,1,0,0,36223.5815516,8,4,0
2880,1,0,0,38430.0215328,8,4,0
2880,1,0,0,38430.0215328,8,4,0
2707,1,0,0,38419.487295,8,4,0
2596,1,0,0,34635.8812921,8,4,0
2462,0.9789264414,53,0.0210735586,32839.4937729,8,4,0
2646,0.91875,234,0.08125,35293.7857527,8,4,0
2875,0.9924059372,22,0.0075940628,38358.3045896,8,4,0
2884,0.9941399517,17,0.0058600483,38478.3827605,2,4,0
3099,0.7802114804,873,0.2197885196,41325.3805645,2,4,0
3485,0.516372796,3264,0.483627204,46472.7174145,2,4,0
3453,0.5254108338,3119,0.4745891662,46604.3633048,2,4,0
3500,0.5478165597,2889,0.4521834403,49826.2310193,2,4,0
2991,0.493971924,3064,0.506028076,39890.3874569,2,4,0
2934,0.450069029,3585,0.549930971,39125.0940873,2,4,0
5043,0.5070889894,4902,0.4929110106,67248.755788,2,4,0
4692,0.5125068269,4463,0.4874931731,62568.1463727,2,4,0
4298,0.5361776447,3718,0.4638223553,57314.1289663,2,4,0
3193,0.5522310619,2589,0.4477689381,42584.4223169,2,4,0
3283,0.5548419807,2634,0.4451580193,44497.5788939,256,7,0
245,1,0,0,-46.6790992669,256,7,0
151,1,0,0,2013.59550347,256,7,0
150,1,0,0,2000.52093565,256,7,0
150,1,0,0,2000.52093565,256,7,0
150,1,0,0,2000.52093565,256,7,0
150,1,0,0,2000.52093565,256,7,0
150,1,0,0,2000.52093565,256,7,0
150,1,0,0,2000.52093565,256,7,0
150,1,0,0,2000.52093565,256,7,0
259,1,0,0,3465.0632655,128,7,0
300,1,0,0,4063.4879355,128,7,0
300,1,0,0,4063.4879355,128,7,0
300,1,0,0,4063.4879355,128,7,0
300,1,0,0,4063.4879355,128,7,0
300,1,0,0,4063.4879355,128,7,0
300,1,0,0,4063.4879355,128,7,0
286,0.9470198676,16,0.0529801325,3873.85849851,128,7,0
274,0.8698412698,41,0.1301587302,3711.31898109,128,7,0
290,0.9294871795,22,0.0705128205,3928.03833765,128,7,0
508,0.9459962756,29,0.0540037244,6796.34030453,64,7,0
636,0.9799691834,13,0.0200308166,8535.57570244,64,7,0
580,0.9570957096,26,0.0429042904,7782.99559046,64,7,0
590,0.9719934102,17,0.0280065898,7867.69104004,64,7,0
602,0.9933993399,4,0.0066006601,8084.56888801,64,7,0
607,0.9950819672,3,0.0049180328,8095.44138627,64,7,0
600,1,0,0,8005.21139262,64,7,0
600,1,0,0,8004.16857099,64,7,0
600,1,0,0,8003.12602102,64,7,0
600,1,0,0,8003.12602102,64,7,0
962,1,0,0,12831.6787204,32,7,0
1198,0.9983333333,2,0.0016666667,15979.5749553,32,7,0
1194,0.995,6,0.005,15926.2207818,32,7,0
1194,0.995,6,0.005,15926.2207818,32,7,0
1200,1,0,0,16006.252042,32,7,0
1200,1,0,0,16006.252042,32,7,0
1200,1,0,0,16006.252042,32,7,0
1200,1,0,0,16006.252042,32,7,0
1201,1,0,0,16015.4185408,32,7,0
1200,1,0,0,16002.0834713,32,7,0
1846,1,0,0,24629.3670513,16,7,0
2401,1,0,0,32017.5020121,16,7,0
2400,1,0,0,32008.3349704,16,7,0
2400,1,0,0,32008.3349704,16,7,0
2400,1,0,0,32012.5040841,16,7,0
2400,1,0,0,32012.5040841,16,7,0
2400,1,0,0,32012.5040841,16,7,0
2400,1,0,0,32012.5040841,16,7,0
2400,1,0,0,32016.674284,16,7,0
2400,1,0,0,32016.674284,16,7,0
3339,0.9387123981,218,0.0612876019,44525.7972588,8,7,0
4754,0.9798021434,98,0.0201978566,63394.9206853,8,7,0
4800,1,0,0,64033.3485679,8,7,0
3699,1,0,0,51269.3424301,8,7,0
3500,1,0,0,48511.0839511,8,7,0
3687,1,0,0,49166.4014655,8,7,0
3313,1,0,0,49561.8681488,8,7,0
4500,0.9848982272,69,0.0151017728,61711.5534793,8,7,0
4395,0.9535691039,214,0.0464308961,58607.6307135,8,7,0
2952,0.8081029291,701,0.1918970709,39375.3800234,2,7,0
4857,0.3537766771,8872,0.6462233229,64768.43285,2,7,0
4898,0.3105109674,10876,0.6894890326,65315.1707019,2,7,0
4137,0.3079499777,9297,0.6920500223,55174.3674053,2,7,0
3261,0.2981076881,7678,0.7018923119,45944.7845414,2,7,0
4235,0.2967972528,10034,0.7032027472,56474.019584,2,7,0
4295,0.292535077,10387,0.707464923,57274.1237576,2,7,0
4553,0.3054884595,10351,0.6945115405,60714.5717039,2,7,0
4079,0.3193955054,8692,0.6806044946,54393.7487328,2,7,0
5347,0.3092181356,11945,0.6907818644,71302.6169341,2,7,0
4064,0.2935779817,9779,0.7064220183,54193.7226894,256,10,0
637,0.3570627803,1147,0.6429372197,8723.93066625,256,10,0
240,1,0,0,3301.89493687,256,10,0
312,1,0,0,-59.163478644,256,10,0
240,1,0,0,3301.89493687,256,10,0
240,1,0,0,3301.89493687,256,10,0
240,1,0,0,3301.89493687,256,10,0
240,1,0,0,3301.89493687,256,10,0
240,1,0,0,3301.89493687,256,10,0
240,1,0,0,3302.33859235,256,10,0
225,0.9698275862,7,0.0301724138,3095.94243033,256,10,0
406,0.8962472406,47,0.1037527594,5414.7433325,128,10,0
456,0.9363449692,31,0.0636550308,6080.79171908,128,10,0
470,0.9771309771,11,0.0228690229,6267.48269291,128,10,0
476,0.9896049896,5,0.0103950104,6347.49311027,128,10,0
469,0.9750519751,12,0.0249480249,6254.96212547,128,10,0
443,0.9152892562,41,0.0847107438,5908.20516329,128,10,0
464,0.9606625259,19,0.0393374741,6187.47227556,128,10,0
480,1,0,0,6401.66699409,128,10,0
480,1,0,0,6401.66699409,128,10,0
480,1,0,0,6401.66699409,128,10,0
820,0.9371428571,55,0.0628571429,10934.7570387,64,10,0
895,0.9067882472,92,0.0932117528,11936.4415827,64,10,0
925,0.9050880626,97,0.0949119374,12339.7598803,64,10,0
929,0.9116781158,90,0.0883218842,12393.1210041,64,10,0
965,0.9708249497,29,0.0291750503,12873.3711183,64,10,0
960,1,0,0,12806.6697136,64,10,0
955,0.9937565036,6,0.0062434964,12739.9683088,64,10,0
921,0.9553941909,43,0.0446058091,12284.7984423,64,10,0
961,1,0,0,12815.0018466,64,10,0
960,1,0,0,12803.3339882,64,10,0
1644,1,0,0,21957.164697,32,10,0
1920,1,0,0,25646.7488939,32,10,0
1920,1,0,0,25646.7488939,32,10,0
1920,1,0,0,25646.7488939,32,10,0
1920,1,0,0,25646.7488939,32,10,0
1920,1,0,0,25646.7488939,32,10,0
1926,0.9907407407,18,0.0092592593,25726.8949842,32,10,0
1852,0.9640812077,69,0.0359187923,24738.4265372,16,10,0
1199,1,0,0,16015.860377,16,10,0
937,1,0,0,20047.7851904,16,10,0
1737,0.8719879518,255,0.1280120482,23163.0158247,16,10,0
1220,0.8677098151,186,0.1322901849,16270.90361,16,10,0
550,0.9838998211,9,0.0161001789,7334.28825766,16,10,0
1267,0.9913928013,11,0.0086071987,16895.5331317,16,10,0
726,0.9744966443,19,0.0255033557,14576.9375179,16,10,0
1500,0.9481668774,82,0.0518331226,20714.7657543,8,10,0
1000,0.9775171065,23,0.0224828935,17049.638488,8,10,0
1000,0.9950248756,5,0.0049751244,23687.2440519,8,10,0
1000,0.9425070688,61,0.0574929312,17676.5125726,8,10,0
1000,0.9132420091,95,0.0867579909,18149.5944019,8,10,0
1000,0.8904719501,123,0.1095280499,20949.2700855,8,10,0
1500,0.8875739645,190,0.1124260355,28791.0328601,8,10,0
1500,0.8955223881,175,0.1044776119,28888.4949354,8,10,0
2000,0.789577576,533,0.210422424,26904.8716382,2,10,0
1081,0.8545454545,184,0.1454545455,14415.2101937,2,10,0
919,0.8811121764,124,0.1188878236,20099.465013,2,10,0
500,0.9057971014,52,0.0942028986,81528.5627167,2,10,0
1000,0.3672420125,1723,0.6327579875,17787.0412689,2,10,0
3000,0.223015165,10452,0.776984835,41119.0099968,2,10,0
3500,0.2401866593,11072,0.7598133407,49791.6220617,2,10,0
3650,0.2717593627,9781,0.7282406373,48673.0038918,2,10,0
3850,0.2705171445,10382,0.7294828555,51487.5178543,2,10,0
3500,0.2642905686,9743,0.7357094314,48386.7076737,2,10,0
2000,0.2641658962,5571,0.7358341038,33469.512412,2,10,0
1500,0.2658160553,4143,0.7341839447,24678.6835403,2,10,0
3811,0.2583203416,10942,0.7416796584,50819.9500908,2,10,0
2893,0.2541955891,8488,0.7458044109,38744.849031,256,13,0
270,1,0,0,3709.64804577,256,13,0
270,1,0,0,3709.64804577,256,13,0
459,1,0,0,-87.5380239716,256,13,0
270,1,0,0,3710.14581972,256,13,0
270,1,0,0,3710.14581972,256,13,0
270,1,0,0,3710.14581972,256,13,0
270,1,0,0,3710.14581972,256,13,0
270,1,0,0,3710.14581972,256,13,0
261,1,0,0,3521.72991691,256,13,0
540,1,0,0,7298.83991698,128,13,0
540,1,0,0,7298.83991698,128,13,0
540,1,0,0,7298.83991698,128,13,0
540,1,0,0,7298.83991698,128,13,0
540,1,0,0,7298.83991698,128,13,0
535,0.9816513761,10,0.0183486239,7232.21262651,128,13,0
540,1,0,0,7299.80339872,128,13,0
540,1,0,0,7299.80339872,128,13,0
540,1,0,0,7299.80339872,128,13,0
531,1,0,0,7301.5188328,128,13,0
1080,1,0,0,14465.9212029,64,13,0
1080,1,0,0,14465.9212029,64,13,0
1080,1,0,0,14465.9212029,64,13,0
1080,1,0,0,14465.9212029,64,13,0
1080,1,0,0,14465.9212029,64,13,0
1080,1,0,0,14465.9212029,64,13,0
1080,1,0,0,14465.9212029,64,13,0
1088,1,0,0,14573.0761748,64,13,0
1094,1,0,0,14655.3592666,64,13,0
1002,1,0,0,13422.9158914,64,13,0
1915,0.9958398336,8,0.0041601664,25553.2955678,32,13,0
1914,0.9963560646,7,0.0036439355,25543.2801455,32,13,0
1911,0.9953125,9,0.0046875,25503.2436563,32,13,0
1920,1,0,0,25623.353124,32,13,0
1907,0.9921956296,15,0.0078043704,25449.8616706,32,13,0
1906,0.9870533402,25,0.0129466598,25429.8881905,32,13,0
1928,0.9994815967,1,0.0005184033,25730.1170954,32,13,0
1920,1,0,0,25623.353124,32,13,0
1841,0.9588541667,79,0.0411458333,24565.8575146,32,13,0
1734,0.9243070362,142,0.0756929638,23147.1237997,32,13,0
3231,0.8873935732,410,0.1126064268,43085.6097464,16,13,0
3121,0.8114924597,725,0.1885075403,41618.7520949,16,13,0
3147,0.8751390434,449,0.1248609566,41981.8641549,16,13,0
3146,0.9032443296,337,0.0967556704,41968.5238739,16,13,0
3036,0.8869412796,387,0.1130587204,40506.3696466,16,13,0
3175,0.9324522761,230,0.0675477239,42349.8751946,16,13,0
3257,0.9638946434,122,0.0361053566,43454.9558429,16,13,0
3288,0.9736452473,89,0.0263547527,43868.5584315,16,13,0
3224,0.9817295981,60,0.0182704019,43014.6692163,16,13,0
2856,0.9844881075,45,0.0155118925,38104.8062289,16,13,0
4350,0.8346124328,862,0.1653875672,58007.5525833,8,13,0
4925,0.8529615518,849,0.1470384482,65675.21758,8,13,0
5046,0.874674987,723,0.125325013,67297.5242753,8,13,0
5067,0.8783151326,702,0.1216848674,67577.5972063,8,13,0
5438,0.9434420541,326,0.0565579459,72525.5523205,8,13,0
5100,0.8849557522,663,0.1150442478,68008.8547529,8,13,0
4862,0.8427803779,907,0.1572196221,64843.5519276,8,13,0
4671,0.8057616008,1126,0.1942383992,62304.3360737,8,13,0
4922,0.8519993076,855,0.1480006924,65635.2123713,8,13,0
5356,0.9288935137,410,0.0711064863,71422.6325601,8,13,0
5426,0.2832532888,13730,0.7167467112,72356.0874292,2,13,0
5862,0.2540191533,17215,0.7459808467,78170.1777571,2,13,0
5988,0.2596253902,17076,0.7403746098,79850.3965216,2,13,0
5961,0.2585556278,17094,0.7414443722,79490.3496435,2,13,0
5804,0.2517130714,17254,0.7482869286,77396.7437227,2,13,0
5815,0.2522886025,17234,0.7477113975,77543.4294879,2,13,0
5822,0.2522748938,17256,0.7477251062,77636.7749748,2,13,0
5928,0.2569682258,17141,0.7430317742,79050.2923481,2,13,0
5786,0.2508562757,17279,0.7491437243,77156.7124706,2,13,0
5797,0.2516823688,17236,0.7483176312,77303.3982358,2,13,0
1405,0.2759772147,3686,0.7240227853,19121.7391991,2,13,0
240,1,0,0,3293.92947326,256,16,0
240,1,0,0,3293.92947326,256,16,0
240,1,0,0,3293.92947326,256,16,0
352,1,0,0,-66.9092433405,256,16,0
240,1,0,0,3294.37099065,256,16,0
240,1,0,0,3294.37099065,256,16,0
240,1,0,0,3294.37099065,256,16,0
240,1,0,0,3294.37099065,256,16,0
256,1,0,0,3429.40765288,256,16,0
465,0.9728033473,13,0.0271966527,6279.30383992,128,16,0
468,0.9709543568,14,0.0290456432,6311.49280358,128,16,0
473,0.9854166667,7,0.0145833333,6378.92328225,128,16,0
464,0.9626556017,18,0.0373443983,6257.54842065,128,16,0
479,0.9937759336,3,0.0062240664,6462.3929877,128,16,0
480,1,0,0,6474.17854813,128,16,0
480,1,0,0,6476.73768342,128,16,0
480,1,0,0,6476.73768342,128,16,0
480,1,0,0,6477.59117817,128,16,0
478,1,0,0,6375.82373008,128,16,0
993,1,0,0,13264.1779436,64,16,0
991,1,0,0,13237.4625801,64,16,0
960,1,0,0,12825.0473174,64,16,0
960,1,0,0,12825.0473174,64,16,0
960,1,0,0,12825.0473174,64,16,0
960,1,0,0,12825.0473174,64,16,0
960,1,0,0,12825.0473174,64,16,0
960,1,0,0,12825.0473174,64,16,0
918,0.9552549428,43,0.0447450572,12263.9514973,64,16,0
885,0.9757442117,22,0.0242557883,12525.7707117,64,16,0
1918,1,0,0,25583.3261805,32,16,0
1921,1,0,0,25616.6686236,32,16,0
1920,1,0,0,25603.333554,32,16,0
1920,1,0,0,25603.333554,32,16,0
1920,1,0,0,25603.333554,32,16,0
1920,1,0,0,25603.333554,32,16,0
1920,1,0,0,25606.6679763,32,16,0
1920,1,0,0,25606.6679763,32,16,0
1699,0.8937401368,202,0.1062598632,22659.2337978,32,16,0
1705,0.8797729618,233,0.1202270382,22739.2546352,32,16,0
3243,0.9068791946,333,0.0931208054,43251.2626288,16,16,0
3719,0.9694994786,117,0.0305005214,49593.1236914,16,16,0
3701,0.9625487646,144,0.0374512354,49353.0924393,16,16,0
3568,0.9291666667,272,0.0708333333,47591.9227384,16,16,0
3372,0.8794992175,462,0.1205007825,44977.5682382,16,16,0
3231,0.8392207792,619,0.1607792208,43108.0633492,16,16,0
3347,0.8527388535,578,0.1472611465,44649.9203452,16,16,0
3412,0.862269396,545,0.137730604,45522.968786,16,16,0
3380,0.8742886705,486,0.1257113295,45090.1496166,16,16,0
3344,0.8596401028,546,0.1403598972,44609.8995023,16,16,0
4295,0.6801266825,2020,0.3198733175,57274.1237576,8,16,0
4267,0.7149798928,1701,0.2850201072,56908.1522162,8,16,0
3623,0.8941263574,429,0.1058736426,48312.9570137,8,16,0
3839,0.9997395833,1,0.0002604167,51199.9991464,8,16,0
3760,0.9791666667,80,0.0208333333,50139.8615433,8,16,0
3461,0.9013020833,379,0.0986979167,46152.675745,8,16,0
3744,0.9747461599,97,0.0252538401,49933.0025539,8,16,0
3838,0.9994791667,2,0.0005208333,51186.6623402,8,16,0
3840,1,0,0,51213.3359527,8,16,0
3840,1,0,0,51213.3359527,8,16,0
5490,0.4339234904,7162,0.5660765096,73209.5318811,2,16,0
5993,0.3896112339,9389,0.6103887661,79917.0718694,2,16,0
5931,0.3857059244,9446,0.6142940756,79100.5977957,2,16,0
5845,0.3806577662,9510,0.6193422338,77973.9421624,2,16,0
5335,0.3471725125,10032,0.6528274875,71142.5960993,2,16,0
6093,0.3960865891,9290,0.6039134109,81250.5788254,2,16,0
6430,0.4181841831,8946,0.5818158169,85744.4972669,2,16,0
6100,0.3965931994,9281,0.6034068006,81343.9243123,2,16,0
5539,0.36065894,9819,0.63934106,73901.4431728,2,16,0
6066,0.3945109261,9310,0.6054890739,80901.0666378,2,16,0
1468,0.4150409952,2069,0.5849590048,19709.3396022,2,16,0
120,1,0,0,1648.06912222,256,19,0
120,1,0,0,1648.06912222,256,19,0
120,1,0,0,1648.29017709,256,19,0
120,1,0,0,1648.29017709,256,19,0
184,1,0,0,-35.0082337511,256,19,0
120,1,0,0,1648.29017709,256,19,0
120,1,0,0,1648.29017709,256,19,0
120,1,0,0,1649.1749899,256,19,0
136,1,0,0,1822.11312469,256,19,0
228,0.95,12,0.05,3080.91912466,128,19,0
238,0.9916666667,2,0.0083333333,3216.04715644,128,19,0
240,1,0,0,3243.0727628,128,19,0
240,1,0,0,3243.0727628,128,19,0
240,1,0,0,3243.0727628,128,19,0
240,1,0,0,3243.0727628,128,19,0
241,1,0,0,3256.58556597,128,19,0
247,1,0,0,3337.66238504,128,19,0
252,1,0,0,3405.67578845,128,19,0
260,1,0,0,3473.45031513,128,19,0
480,1,0,0,6425.93636435,64,19,0
480,1,0,0,6425.93636435,64,19,0
480,1,0,0,6425.93636435,64,19,0
480,1,0,0,6425.93636435,64,19,0
480,1,0,0,6425.93636435,64,19,0
480,1,0,0,6425.93636435,64,19,0
480,1,0,0,6425.93636435,64,19,0
501,0.9960238569,2,0.0039761431,6707.94799452,64,19,0
511,0.9826923077,9,0.0173076923,6815.10798745,64,19,0
483,0.9979338843,1,0.0020661157,6447.55524524,64,19,0
960,1,0,0,12816.6873269,32,19,0
961,1,0,0,12815.0018466,32,19,0
960,1,0,0,12806.6697136,32,19,0
960,1,0,0,12806.6697136,32,19,0
960,1,0,0,12806.6697136,32,19,0
960,1,0,0,12810.0071776,32,19,0
960,1,0,0,12810.0071776,32,19,0
960,1,0,0,12810.0071776,32,19,0
960,1,0,0,12811.676562,32,19,0
926,1,0,0,12801.7262146,32,19,0
1919,1,0,0,25593.3311701,16,19,0
1920,1,0,0,25606.6679763,16,19,0
1920,1,0,0,25606.6679763,16,19,0
1920,1,0,0,25606.6679763,16,19,0
1920,1,0,0,25606.6679763,16,19,0
1920,1,0,0,25610.0032673,16,19,0
1920,1,0,0,25610.0032673,16,19,0
1920,1,0,0,25610.0032673,16,19,0
1920,1,0,0,25610.0032673,16,19,0
1920,1,0,0,25610.0032673,16,19,0
3558,1,0,0,47446.1774923,8,19,0
3840,1,0,0,51206.6671081,8,19,0
3840,1,0,0,51206.6671081,8,19,0
3821,0.9950520833,19,0.0049479167,50953.3007864,8,19,0
3380,0.8797501301,462,0.1202498699,45072.5351107,8,19,0
3839,0.9997395833,1,0.0002604167,51199.9991464,8,19,0
3840,1,0,0,51213.3359527,8,19,0
3840,1,0,0,51213.3359527,8,19,0
3840,1,0,0,51213.3359527,8,19,0
3840,1,0,0,51213.3359527,8,19,0
5304,0.3993975904,7976,0.6006024096,70729.208943,2,19,0
5922,0.3848703451,9465,0.6151296549,78980.5665395,2,19,0
5840,0.3798621049,9534,0.6201378951,77886.948428,2,19,0
6041,0.3933198776,9318,0.6066801224,80557.1552083,2,19,0
6022,0.3915220077,9359,0.6084779923,80314.2471633,2,19,0
5364,0.3485380117,10026,0.6514619883,71566.58985,2,19,0
5275,0.3424879886,10127,0.6575120114,70351.6529037,2,19,0
4523,0.2941979966,10851,0.7058020034,60314.5196171,2,19,0
5333,0.3468843502,10041,0.6531156498,71116.0018272,2,19,0
5815,0.3784821661,9549,0.6215178339,77543.5122117,2,19,0
1078,0.4025392084,1600,0.5974607916,14741.8884058,2,19,0
150,1,0,0,2054.30078483,256,22,0
150,1,0,0,2054.30078483,256,22,0
150,1,0,0,2054.30078483,256,22,0
150,1,0,0,2054.57555345,256,22,0
150,1,0,0,2054.85039559,256,22,0
230,1,0,0,-43.7618369942,256,22,0
150,1,0,0,2055.12531127,256,22,0
150,1,0,0,2055.12531127,256,22,0
172,1,0,0,2295.12628599,256,22,0
300,1,0,0,4003.64892563,128,22,0
300,1,0,0,4004.17074425,128,22,0
300,1,0,0,4004.17074425,128,22,0
300,1,0,0,4004.17074425,128,22,0
300,1,0,0,4004.17074425,128,22,0
