NumOfReceived,PRR,packetLoss,PLR,throughput,IPI,Density,COR
577,0.3898648649,903,0.6101351351,23116.1166206,8,18,20
231,0.3908629442,360,0.6091370558,52917.6283281,8,21,20
500,0.3971405878,759,0.6028594122,51200.3407895,8,21,20
500,0.3996802558,751,0.6003197442,52947.0598233,8,21,20
889,0.3877017008,1404,0.6122982992,35615.6458851,8,21,20
611,0.4035667107,903,0.5964332893,24887.1625824,8,21,20
500,0.390625,780,0.609375,52621.0270467,8,24,20
574,0.3910081744,894,0.6089918256,28672.0017903,8,24,20
926,0.2933164397,2231,0.7066835603,49723.3133876,8,24,20
500,0.304136253,1144,0.695863747,51047.2079474,8,26,20
500,0.300120048,1166,0.699879952,51148.7759331,8,26,20
500,0.325732899,1035,0.674267101,54994.7617489,8,26,20
500,0.3028467595,1151,0.6971532405,52621.0270467,8,26,20
500,0.3115264798,1105,0.6884735202,52566.5624097,8,26,20
500,0.2826455625,1269,0.7173544375,51613.2228948,8,26,20
500,0.296735905,1185,0.703264095,54122.8046437,8,26,20
500,0.2701242572,1351,0.7298757428,49183.5288297,8,26,20
546,0.2438588656,1693,0.7561411344,21865.622136,8,26,20
735,0.2492370295,2214,0.7507629705,29422.9852361,8,26,20
816,0.2607028754,2314,0.7392971246,32678.2924231,8,26,20
997,0.2529814768,2944,0.7470185232,39911.1786127,8,26,20
676,0.2515816896,2011,0.7484183104,27061.1401627,8,3,20
327,0.2838541667,825,0.7161458333,13095.3451254,8,3,20
472,0.2701774471,1275,0.7298225529,18894.760587,8,3,20
799,0.2768537769,2087,0.7231462231,31984.9866716,8,3,20
873,0.2758293839,2292,0.7241706161,34960.9672614,8,3,20
603,0.3053164557,1372,0.6946835443,24129.4249534,8,3,20
248,0.7025495751,105,0.2974504249,9935.52326154,8,3,20
283,0.8039772727,69,0.1960227273,11386.7147618,8,3,20
286,0.7900552486,76,0.2099447514,11457.9018258,8,3,20
317,0.8342105263,63,0.1657894737,12754.7299629,8,3,20
293,0.7650130548,90,0.2349869452,11724.5796208,8,3,20
250,0.6944444444,110,0.3055555556,10007.8181075,8,3,20
259,0.7507246377,86,0.2492753623,10380.2726725,8,3,20
280,0.7887323944,75,0.2112676056,11279.3025202,8,3,20
787,0.8284210526,163,0.1715789474,31480,64,28,20
671,0.7238403452,256,0.2761596548,26934.6861959,64,28,20
682,0.7396963124,240,0.2603036876,27386.9735186,64,28,20
745,0.7768508863,214,0.2231491137,29905.1284887,64,28,20
644,0.7076923077,266,0.2923076923,25922.0021446,64,28,20
651,0.6962566845,284,0.3037433155,26131.8639545,64,28,20
630,0.7007786429,269,0.2992213571,25318.6736873,64,28,20
647,0.71809101,254,0.28190899,26022.3003472,64,28,20
580,0.6524184477,309,0.3475815523,23318.406203,64,28,20
64,0.8101265823,15,0.1898734177,2622.4934955,64,6,20
27,0.3375,53,0.6625,1108.13806333,64,6,20
29,0.3493975904,54,0.6506024096,1252.46957849,64,6,20
30,0.3191489362,64,0.6808510638,1229.28979626,64,6,20
49,0.5568181818,39,0.4431818182,1961.53234907,64,6,20
99,0.9611650485,4,0.0388349515,3967.74901382,64,6,20
103,0.9626168224,4,0.0373831776,4223.95577559,64,6,20
102,0.9622641509,4,0.0377358491,4182.94649622,64,6,20
101,0.9711538462,3,0.0288461538,4133.66047914,64,6,20
137,0.7172774869,54,0.2827225131,5525.32200629,64,9,20
156,0.6902654867,70,0.3097345133,6371.91000657,64,9,20
158,0.7214611872,61,0.2785388128,6443.32130376,64,9,20
116,0.5714285714,87,0.4285714286,4732.42424551,64,9,20
134,0.6036036036,88,0.3963963964,5475.49125168,64,9,20
108,0.4716157205,121,0.5283842795,4409.5635267,64,9,20
100,0.4807692308,108,0.5192307692,4001.56301051,64,9,20
63,0.324742268,131,0.675257732,2720.87278689,64,9,20
81,0.3698630137,138,0.6301369863,3245.07009752,64,9,20
135,0.5973451327,91,0.4026548673,5419.06753101,64,12,20
163,0.5141955836,154,0.4858044164,6668.48993273,64,12,20
160,0.5387205387,137,0.4612794613,6402.50081682,64,12,20
149,0.5050847458,146,0.4949152542,5962.32888566,64,12,20
162,0.5491525424,133,0.4508474576,6485.06613366,64,12,20
226,0.6746268657,109,0.3253731343,9043.53240376,64,12,20
255,0.7750759878,74,0.2249240122,10219.9595811,64,12,20
240,0.75,80,0.25,9818.60334868,64,12,20
234,0.7222222222,90,0.2777777778,9557.86500986,64,12,20
192,0.6808510638,90,0.3191489362,7683.00098018,64,15,20
282,0.6762589928,135,0.3237410072,11284.4076896,64,15,20
318,0.7851851852,87,0.2148148148,12754.8743775,64,15,20
280,0.7035175879,118,0.2964824121,11230.7069991,64,15,20
359,0.8290993072,74,0.1709006928,14405.0127839,64,15,20
343,0.8089622642,81,0.1910377358,13763.0066432,64,15,20
311,0.7440191388,107,0.2559808612,12469.2228707,64,15,20
276,0.6682808717,137,0.3317191283,11044.313909,64,15,20
269,0.6625615764,137,0.3374384236,10776.8722712,64,15,20
195,0.6055900621,127,0.3944099379,7858.3450688,64,15,20
212,0.4638949672,245,0.5361050328,8642.05583094,64,18,20
236,0.4937238494,242,0.5062761506,9631.90413154,64,18,20
253,0.5405982906,215,0.4594017094,10301.0953159,64,18,20
287,0.574,213,0.426,11520.4991628,64,18,20
338,0.7012448133,144,0.2987551867,13525.2829755,64,18,20
331,0.6633266533,168,0.3366733467,13245.1735648,64,18,20
370,0.7414829659,129,0.2585170341,14805.7831389,64,18,20
317,0.6563146998,166,0.3436853002,12684.9547433,64,18,20
256,0.6684073107,127,0.3315926893,10244.0013069,64,18,20
408,0.6655791191,205,0.3344208809,16332.7591514,64,21,20
430,0.7003257329,184,0.2996742671,17213.4471449,64,21,20
446,0.7205169628,173,0.2794830372,17888.9118628,64,21,20
343,0.5883361921,240,0.4116638079,13736.0959572,64,21,20
342,0.5570032573,272,0.4429967427,13701.4070784,64,21,20
399,0.6333333333,231,0.3666666667,15984.9749248,64,21,20
376,0.6266666667,224,0.3733333333,15063.5352675,64,21,20
398,0.6655518395,200,0.3344481605,15932.4464271,64,21,20
368,0.6355785838,211,0.3644214162,15067.279703,64,21,20
552,0.7159533074,219,0.2840466926,22210.1291467,64,24,20
488,0.6559139785,256,0.3440860215,19735.8470116,64,24,20
509,0.650063857,274,0.349936143,20367.9557235,64,24,20
478,0.6289473684,282,0.3710526316,19142.4311008,64,24,20
436,0.5891891892,304,0.4108108108,17460.4601672,64,24,20
430,0.5898491084,299,0.4101508916,17253.9150337,64,24,20
438,0.6049723757,286,0.3950276243,17547.4160829,64,24,20
361,0.4951989026,368,0.5048010974,14473.9210814,64,24,20
322,0.4639769452,372,0.5360230548,12910.2564771,64,24,20
424,0.5313283208,374,0.4686716792,17046.5590174,64,26,20
379,0.5080428954,367,0.4919571046,15261.3383388,64,26,20
370,0.4849279161,393,0.5150720839,14852.2114642,64,26,20
422,0.541720154,357,0.458279846,16932.9119633,64,26,20
398,0.5306666667,352,0.4693333333,15963.6478058,64,26,20
428,0.5459183673,356,0.4540816327,17126.689685,64,26,20
432,0.5475285171,357,0.4524714829,17300.2724593,64,26,20
463,0.5860759494,327,0.4139240506,18658.471984,64,26,20
448,0.5933774834,307,0.4066225166,18350.0518143,64,26,20
13,0.325,27,0.675,533.332458121,64,3,20
11,0.275,29,0.725,451.281310718,64,3,20
19,0.4418604651,24,0.5581395349,761.189282134,64,3,20
51,1,0,0,2092.31112584,64,3,20
51,1,0,0,2092.31112584,64,3,20
53,1,0,0,2174.36254254,64,3,20
52,1,0,0,2133.33683419,64,3,20
53,1,0,0,2174.36254254,64,3,20
41,1,0,0,1640,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1773.92835325,256,4,0
40,1,0,0,1773.92835325,256,4,0
40,1,0,0,1773.92835325,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1773.92835325,256,4,0
30,1,0,0,1332.17700369,256,4,0
36,0.72,14,0.28,1595.84442113,256,4,0
37,0.925,3,0.075,1641.59463616,256,4,0
40,1,0,0,1773.92835325,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
40,1,0,0,1774.69690395,256,4,0
80,1,0,0,3362.87902799,128,4,0
80,1,0,0,3364.2713125,128,4,0
80,1,0,0,3364.2713125,128,4,0
80,1,0,0,3364.2713125,128,4,0
80,1,0,0,3364.2713125,128,4,0
80,1,0,0,3364.2713125,128,4,0
80,1,0,0,3364.2713125,128,4,0
80,1,0,0,3364.2713125,128,4,0
80,1,0,0,3364.2713125,128,4,0
80,1,0,0,3364.2713125,128,4,0
80,1,0,0,3364.2713125,128,4,0
80,1,0,0,3364.2713125,128,4,0
80,1,0,0,3364.2713125,128,4,0
80,1,0,0,3364.2713125,128,4,0
81,1,0,0,3241.26603851,128,4,0
80,1,0,0,3202.5017944,128,4,0
80,1,0,0,3202.5017944,128,4,0
80,1,0,0,3202.5017944,128,4,0
80,1,0,0,3202.5017944,128,4,0
80,1,0,0,3202.5017944,128,4,0
80,1,0,0,3202.5017944,128,4,0
80,1,0,0,3202.5017944,128,4,0
80,1,0,0,3202.5017944,128,4,0
80,1,0,0,3202.5017944,128,4,0
80,1,0,0,3202.5017944,128,4,0
80,1,0,0,3202.5017944,128,4,0
80,1,0,0,3202.5017944,128,4,0
80,1,0,0,3202.5017944,128,4,0
80,1,0,0,3202.5017944,128,4,0
79,1,0,0,3320.84304014,128,4,0
160,1,0,0,6553.58993369,64,4,0
160,1,0,0,6553.58993369,64,4,0
160,1,0,0,6553.58993369,64,4,0
160,1,0,0,6553.58993369,64,4,0
160,1,0,0,6553.58993369,64,4,0
160,1,0,0,6553.58993369,64,4,0
160,1,0,0,6553.58993369,64,4,0
160,1,0,0,6553.58993369,64,4,0
160,1,0,0,6553.58993369,64,4,0
160,1,0,0,6550.96971753,64,4,0
161,1,0,0,6589.2787932,64,4,0
160,1,0,0,6553.58993369,64,4,0
157,0.9874213836,2,0.0125786164,6430.71012243,64,4,0
147,0.9074074074,15,0.0925925926,6013.89455106,64,4,0
133,0.8580645161,22,0.1419354839,5447.67163238,64,4,0
130,0.7878787879,35,0.2121212121,5318.4101472,64,4,0
136,0.85,24,0.15,5563.87523092,64,4,0
158,0.9875,2,0.0125,6466.49720078,64,4,0
156,0.9811320755,3,0.0188679245,6389.75018534,64,4,0
159,0.9875776398,2,0.0124223602,6512.6299966,64,4,0
158,0.9875,2,0.0125,6469.08259606,64,4,0
159,0.99375,1,0.00625,6512.6299966,64,4,0
160,1,0,0,6553.58993369,64,4,0
159,0.99375,1,0.00625,6502.22711502,64,4,0
158,0.9875,2,0.0125,6461.33260487,64,4,0
159,0.99375,1,0.00625,6504.8247185,64,4,0
158,0.9875,2,0.0125,6463.91387121,64,4,0
159,0.99375,1,0.00625,6499.63158535,64,4,0
157,0.98125,3,0.01875,6420.43809471,64,4,0
179,0.9944444444,1,0.0055555556,7325.96834772,64,4,0
301,0.940625,19,0.059375,12173.1351444,32,4,0
288,0.9,32,0.1,11647.3851216,32,4,0
299,0.934375,21,0.065625,12092.2505255,32,4,0
319,0.9937694704,2,0.0062305296,12901.0967145,32,4,0
321,0.9968944099,1,0.0031055901,12981.9813334,32,4,0
302,0.9349845201,21,0.0650154799,12213.5774539,32,4,0
286,0.88,39,0.12,11566.5005027,32,4,0
255,0.7993730408,64,0.2006269592,10304.6499026,32,4,0
225,0.8823529412,30,0.1176470588,9113.91666721,32,4,0
202,0.8312757202,41,0.1687242798,8162.89913849,32,4,0
238,0.9916666667,2,0.0083333333,9629.07235418,32,4,0
259,0.9961538462,1,0.0038461538,10478.6963854,32,4,0
248,0.9880478088,3,0.0119521912,9923.87626607,32,4,0
240,1,0,0,9611.26247737,32,4,0
240,1,0,0,9611.26247737,32,4,0
241,1,0,0,9643.76685533,32,4,0
240,1,0,0,9607.50538321,32,4,0
233,0.9471544715,13,0.0528455285,9327.2864762,32,4,0
221,0.9132231405,21,0.0867768595,8937.75038845,32,4,0
220,0.9016393443,24,0.0983606557,8890.28619044,32,4,0
229,0.9346938776,16,0.0653061224,9253.97971641,32,4,0
227,0.9227642276,19,0.0772357724,9176.78015891,32,4,0
218,0.9045643154,23,0.0954356846,8816.4234601,32,4,0
220,0.9090909091,22,0.0909090909,8897.308079,32,4,0
225,0.9297520661,17,0.0702479339,9095.92747029,32,4,0
226,0.9262295082,18,0.0737704918,9136.3538146,32,4,0
222,0.9173553719,20,0.0826446281,8978.1926979,32,4,0
224,0.9105691057,22,0.0894308943,9059.0773168,32,4,0
226,0.918699187,20,0.081300813,9136.3538146,32,4,0
231,0.9585062241,10,0.0414937759,9465.5314312,32,4,0
464,0.9508196721,24,0.0491803279,18654.7249624,16,4,0
467,0.9530612245,23,0.0469387755,18775.3374083,16,4,0
465,0.9567901235,21,0.0432098765,18694.929111,16,4,0
467,0.9530612245,23,0.0469387755,18775.3374083,16,4,0
469,0.9474747475,26,0.0525252525,18855.7457055,16,4,0
479,0.9696356275,15,0.0303643725,19257.7871918,16,4,0
468,0.962962963,18,0.037037037,18815.5415569,16,4,0
461,0.9564315353,21,0.0435684647,18534.1125165,16,4,0
463,0.9645833333,17,0.0354166667,18614.5208138,16,4,0
474,0.9834024896,8,0.0165975104,19056.7664487,16,4,0
480,1,0,0,19297.9913404,16,4,0
480,1,0,0,19290.4180475,16,4,0
480,1,0,0,19290.4180475,16,4,0
480,1,0,0,19290.4180475,16,4,0
480,1,0,0,19290.4180475,16,4,0
480,1,0,0,19290.4180475,16,4,0
480,1,0,0,19290.4180475,16,4,0
480,1,0,0,19290.4180475,16,4,0
480,1,0,0,19290.4180475,16,4,0
480,1,0,0,19290.4180475,16,4,0
480,1,0,0,19290.4180475,16,4,0
480,1,0,0,19282.8506963,16,4,0
480,1,0,0,19290.4180475,16,4,0
480,1,0,0,19290.4180475,16,4,0
472,0.9833333333,8,0.0166666667,18946.6048948,16,4,0
435,0.90625,45,0.09375,17468.2309099,16,4,0
416,0.8666666667,64,0.1333333333,16698.7026192,16,4,0
426,0.8875,54,0.1125,17120.2460171,16,4,0
480,1,0,0,19290.4180475,16,4,0
480,1,0,0,19290.4180475,16,4,0
795,1,0,0,31862.2269292,8,4,0
960,1,0,0,38490.205646,8,4,0
960,1,0,0,38490.205646,8,4,0
960,1,0,0,38490.205646,8,4,0
960,1,0,0,38490.205646,8,4,0
960,1,0,0,38490.205646,8,4,0
960,1,0,0,38490.205646,8,4,0
960,1,0,0,38490.205646,8,4,0
960,1,0,0,38490.205646,8,4,0
960,1,0,0,38490.205646,8,4,0
961,1,0,0,38455.020531,8,4,0
786,1,0,0,38436.5798877,8,4,0
676,1,0,0,27092.912458,8,4,0
960,1,0,0,38460.0900447,8,4,0
960,1,0,0,38475.1419522,8,4,0
904,1,0,0,38442.631177,8,4,0
960,1,0,0,38445.0499095,8,4,0
894,0.9331941545,64,0.0668058455,35773.973314,8,4,0
861,0.895010395,101,0.104989605,34466.9255622,8,4,0
884,0.9208333333,76,0.0791666667,35387.6448281,8,4,0
914,0.9520833333,46,0.0479166667,36617.21073,8,4,0
958,0.9968782518,3,0.0031217482,38334.9736407,8,4,0
954,0.9845201238,15,0.0154798762,38204.7683475,8,4,0
964,0.9948400413,5,0.0051599587,38605.2376174,8,4,0
961,0.992768595,7,0.007231405,38485.0968365,8,4,0
957,0.9917098446,8,0.0082901554,38324.9091285,2,4,0
971,0.9989711934,1,0.0010288066,38900.7785764,2,4,0
961,0.998960499,1,0.001039501,38500.1526385,2,4,0
982,0.9919191919,8,0.0080808081,39295.3487632,2,4,0
1279,0.4868671488,1348,0.5131328512,55826.8329337,2,4,0
1000,0.5112474438,956,0.4887525562,52191.4947696,2,4,0
1056,0.5341426404,921,0.4658573596,42256.505391,2,4,0
1649,0.5179020101,1535,0.48209799,65985.7740433,2,4,0
967,0.5160085379,907,0.4839914621,38710.2404398,2,4,0
1108,0.5271170314,994,0.4728829686,44354.6498525,2,4,0
1437,0.5501531394,1175,0.4498468606,57502.4604611,2,4,0
1283,0.5504075504,1048,0.4495924496,54787.1266052,2,4,0
1000,0.5425935974,843,0.4574064026,46929.430807,2,4,0
1000,0.5341880342,872,0.4658119658,45857.4973684,2,4,0
1369,0.5081662955,1325,0.4918337045,54802.8119567,2,4,0
631,0.4857582756,668,0.5142417244,45247.9602564,2,4,0
1000,0.4454342984,1245,0.5545657016,58115.7141985,2,4,0
1058,0.4346754314,1376,0.5653245686,42336.5366512,2,4,0
942,0.4575036425,1117,0.5424963575,42531.1737249,2,4,0
1417,0.4869415808,1493,0.5130584192,56702.147859,2,4,0
1700,0.5016228976,1689,0.4983771024,68053.163131,2,4,0
1898,0.5204277488,1749,0.4795722512,75949.6659395,2,4,0
1626,0.5126103405,1546,0.4873896595,65090.8489712,2,4,0
1584,0.520026264,1462,0.479973736,63409.5355292,2,4,0
1510,0.5029980013,1492,0.4970019987,60423.6014587,2,4,0
1265,0.5212196127,1162,0.4787803873,61333.2143841,2,4,0
1500,0.5296610169,1332,0.4703389831,76723.4778446,2,4,0
1813,0.5498938429,1484,0.4501061571,72576.6969156,2,4,0
1163,0.5538095238,937,0.4461904762,46538.1778123,2,4,0
721,0.5677165354,549,0.4322834646,28851.2693058,2,4,0
1307,0.5409768212,1109,0.4590231788,52320.873066,256,7,0
1250,0.5383290267,1072,0.4616709733,50019.5376314,256,7,0
1503,0.5614493836,1174,0.4385506164,60167.0024623,256,7,0
672,0.5680473373,511,0.4319526627,29157.9091696,256,7,0
50,1,0,0,2211.66373953,256,7,0
100,1,0,0,-18.7931006667,256,7,0
50,1,0,0,2211.66373953,256,7,0
50,1,0,0,2211.66373953,256,7,0
50,1,0,0,2211.66373953,256,7,0
50,1,0,0,2211.66373953,256,7,0
51,1,0,0,2040.79713536,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
50,1,0,0,2001.5636215,256,7,0
59,1,0,0,2384.21311471,128,7,0
100,1,0,0,4198.42865411,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
100,1,0,0,4196.70810216,128,7,0
99,0.99,1,0.01,4154.74102114,128,7,0
87,0.8529411765,15,0.1470588235,3651.13604888,128,7,0
87,0.8446601942,16,0.1553398058,3651.13604888,128,7,0
96,0.8971962617,11,0.1028037383,4028.83977808,128,7,0
91,0.8666666667,14,0.1333333333,3819.00437297,128,7,0
96,0.9056603774,10,0.0943396226,4028.83977808,128,7,0
100,0.9523809524,5,0.0476190476,4196.70810216,128,7,0
94,0.9306930693,7,0.0693069307,3944.90561603,128,7,0
91,0.91,9,0.09,3677.3456515,128,7,0
