NumOfReceived,PRR,packetLoss,PLR,throughput,IPI,Density,COR
317,0.5784671533,231,0.4215328467,16941.9601581,64,24,20
321,0.5783783784,234,0.4216216216,17146.7901449,64,24,20
337,0.6149635037,211,0.3850364964,18010.8535434,64,24,20
283,0.5221402214,259,0.4778597786,15132.7389857,64,24,20
266,0.4925925926,274,0.5074074074,14194.0589326,64,24,20
233,0.455078125,279,0.544921875,12504.8167695,64,24,20
325,0.5293159609,289,0.4706840391,17460.642369,64,26,20
299,0.5218150087,274,0.4781849913,16030.1516967,64,26,20
263,0.4790528233,286,0.5209471767,14137.1057367,64,26,20
284,0.5017667845,282,0.4982332155,15306.0949517,64,26,20
314,0.538593482,269,0.461406518,16755.3928753,64,26,20
307,0.5531531532,248,0.4468468468,16381.8650086,64,26,20
309,0.5202020202,285,0.4797979798,16540.2993152,64,26,20
313,0.5520282187,254,0.4479717813,16728.181481,64,26,20
321,0.5422297297,271,0.4577702703,17209.6277413,64,26,20
349,0.5806988353,252,0.4193011647,18740.2120651,64,26,20
336,0.5743589744,249,0.4256410256,17966.7855095,64,26,20
344,0.5982608696,231,0.4017391304,18510.5516871,64,26,20
10,0.4166666667,14,0.5833333333,693.765132752,64,3,20
9,0.28125,23,0.71875,598.441657923,64,3,20
8,0.2424242424,25,0.7575757576,491.127173698,64,3,20
20,0.5263157895,18,0.4736842105,1103.45071106,64,3,20
41,1,0,0,2255.99675577,64,3,20
38,1,0,0,2095.42741894,64,3,20
38,1,0,0,2096.55635102,64,3,20
40,1,0,0,2206.90142213,64,3,20
39,1,0,0,2150.57024576,64,3,20
39,1,0,0,2151.72888657,64,3,20
41,1,0,0,2187.80607607,64,3,20
33,1,0,0,1650,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1823.48390847,256,4,0
32,1,0,0,1823.48390847,256,4,0
32,1,0,0,1823.48390847,256,4,0
32,1,0,0,1823.48390847,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1823.48390847,256,4,0
32,1,0,0,1823.48390847,256,4,0
25,1,0,0,1426.18399656,256,4,0
27,0.6923076923,12,0.3076923077,1537.70889348,256,4,0
29,0.90625,3,0.09375,1651.61325596,256,4,0
30,0.9375,2,0.0625,1710.46794982,256,4,0
32,1,0,0,1823.48390847,256,4,0
32,1,0,0,1822.46979968,256,4,0
32,1,0,0,1823.48390847,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
32,1,0,0,1824.49914648,256,4,0
36,1,0,0,1957.72456936,128,4,0
60,1,0,0,3420.92029598,128,4,0
60,1,0,0,3420.92029598,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
60,1,0,0,3422.84159175,128,4,0
61,1,0,0,3255.0285522,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
60,1,0,0,3203.3365954,128,4,0
56,1,0,0,2988.22293317,128,4,0
120,1,0,0,6406.6731908,64,4,0
120,1,0,0,6406.6731908,64,4,0
120,1,0,0,6406.6731908,64,4,0
120,1,0,0,6406.6731908,64,4,0
120,1,0,0,6406.6731908,64,4,0
120,1,0,0,6406.6731908,64,4,0
120,1,0,0,6406.6731908,64,4,0
120,1,0,0,6406.6731908,64,4,0
120,1,0,0,6406.6731908,64,4,0
120,1,0,0,6406.6731908,64,4,0
120,1,0,0,6406.6731908,64,4,0
120,1,0,0,6406.6731908,64,4,0
120,1,0,0,6406.6731908,64,4,0
121,1,0,0,6460.06213405,64,4,0
120,1,0,0,6406.6731908,64,4,0
120,1,0,0,6406.6731908,64,4,0
118,0.9833333333,2,0.0166666667,6299.89530428,64,4,0
113,0.9495798319,6,0.0504201681,6032.950588,64,4,0
106,0.868852459,16,0.131147541,5665.15916425,64,4,0
97,0.8083333333,23,0.1916666667,5184.15508427,64,4,0
99,0.825,21,0.175,5291.04487982,64,4,0
92,0.7666666667,28,0.2333333333,4911.80375849,64,4,0
120,0.9836065574,2,0.0163934426,6403.36219204,64,4,0
118,0.9833333333,2,0.0166666667,6296.63948884,64,4,0
116,0.974789916,3,0.025210084,6193.1438694,64,4,0
120,0.9836065574,2,0.0163934426,6403.33485679,64,4,0
119,0.9916666667,1,0.0083333333,6551.38432402,64,4,0
118,0.9833333333,2,0.0166666667,6496.33067424,64,4,0
120,1,0,0,6606.43797381,64,4,0
120,1,0,0,6606.43797381,64,4,0
119,1,0,0,6554.9371208,64,4,0
119,0.9834710744,2,0.0165289256,6537.32648617,64,4,0
119,1,0,0,6554.9371208,64,4,0
119,0.9834710744,2,0.0165289256,6537.32648617,64,4,0
120,1,0,0,6592.26200286,64,4,0
117,0.975,3,0.025,6424.00932305,64,4,0
120,1,0,0,6595.80028906,64,4,0
118,0.9833333333,2,0.0166666667,6482.39096948,64,4,0
119,0.9916666667,1,0.0083333333,6537.32648617,64,4,0
119,0.9916666667,1,0.0083333333,7902.46629997,64,4,0
233,0.9708333333,7,0.0291666667,12610.5588805,32,4,0
210,0.875,30,0.125,11365.7397635,32,4,0
218,0.9083333333,22,0.0916666667,11798.7203259,32,4,0
227,0.9458333333,13,0.0541666667,12285.8234587,32,4,0
238,0.9916666667,2,0.0083333333,12881.171732,32,4,0
243,1,0,0,13137.8976444,32,4,0
239,0.9958333333,1,0.0041666667,12935.2943023,32,4,0
222,0.9135802469,21,0.0864197531,12015.2106072,32,4,0
215,0.881147541,29,0.118852459,11630.2059709,32,4,0
191,0.7925311203,50,0.2074688797,10326.4956794,32,4,0
202,0.8523206751,35,0.1476793249,10932.7592011,32,4,0
158,0.8926553672,19,0.1073446328,8569.48222971,32,4,0
143,0.781420765,40,0.218579235,7727.27579755,32,4,0
177,0.9833333333,3,0.0166666667,9584.76055562,32,4,0
180,1,0,0,9747.21412436,32,4,0
199,0.995,1,0.005,10776.0867264,32,4,0
188,0.9842931937,3,0.0157068063,10031.8912756,32,4,0
180,1,0,0,9615.02251117,32,4,0
180,1,0,0,9615.02251117,32,4,0
180,1,0,0,9615.02251117,32,4,0
181,1,0,0,9658.363409,32,4,0
181,1,0,0,9658.363409,32,4,0
181,1,0,0,9785.84145531,32,4,0
171,0.9293478261,13,0.0706521739,9254.95952173,32,4,0
166,0.9071038251,17,0.0928961749,8974.86011924,32,4,0
171,0.9344262295,12,0.0655737705,9254.95952173,32,4,0
160,0.8839779006,21,0.1160220994,8645.90299027,32,4,0
173,0.9402173913,11,0.0597826087,9353.31807607,32,4,0
168,0.9230769231,14,0.0769230769,9092.59181082,32,4,0
166,0.902173913,18,0.097826087,8979.6008892,32,4,0
168,0.9281767956,13,0.0718232044,9092.59181082,32,4,0
163,0.8956043956,19,0.1043956044,8821.97895931,32,4,0
168,0.9281767956,13,0.0718232044,9092.59181082,32,4,0
169,0.9234972678,14,0.0765027322,9146.71438112,32,4,0
168,0.9180327869,15,0.0819672131,9087.78885172,32,4,0
168,0.9281767956,13,0.0718232044,9092.59181082,32,4,0
169,0.9135135135,16,0.0864864865,9141.88283298,32,4,0
170,0.9139784946,16,0.0860215054,9195.97681424,32,4,0
170,0.9189189189,15,0.0810810811,9200.83695143,32,4,0
172,0.9717514124,5,0.0282485876,9474.32114699,32,4,0
347,0.9506849315,18,0.0493150685,18632.8182997,16,4,0
349,0.9509536785,18,0.0490463215,18740.2120651,16,4,0
350,0.956284153,16,0.043715847,18793.9089478,16,4,0
350,0.956284153,16,0.043715847,18793.9089478,16,4,0
351,0.9564032698,16,0.0435967302,18847.6058305,16,4,0
354,0.9490616622,19,0.0509383378,19008.6964786,16,4,0
353,0.9540540541,17,0.0459459459,18954.9995959,16,4,0
357,0.9674796748,12,0.0325203252,19169.7871268,16,4,0
351,0.9616438356,14,0.0383561644,18847.6058305,16,4,0
348,0.9639889197,13,0.0360110803,18686.5151824,16,4,0
345,0.953038674,17,0.046961326,18525.4245343,16,4,0
348,0.9666666667,12,0.0333333333,18686.5151824,16,4,0
354,0.9779005525,8,0.0220994475,19008.6964786,16,4,0
360,1,0,0,19330.8777749,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19320.7469401,16,4,0
360,1,0,0,19310.6267183,16,4,0
360,1,0,0,19320.7469401,16,4,0
352,0.9777777778,8,0.0222222222,18861.7420909,16,4,0
